title	idx
Citizen Kane	33467
The Maltese Falcon	33870
Dumbo	33563
Meet John Doe	33891
Sergeant York	34167
Sullivan's Travels	34240
Suspicion	34248
High Sierra	33717
The Wolf Man	34398
How Green Was My Valley	33729
Dr. Jekyll and Mr. Hyde	33553
Adventures of Captain Marvel	33317
The Great Lie	33677
The Little Foxes	33836
I Wake Up Screaming	33740
Penny Serenade	34012
Ball of Fire	33373
The Shepherd of the Hills	34182
The Lady Eve	33804
Cottage to Let	33491
Blood and Sand	33405
Mr. & Mrs. Smith	33922
Tobacco Road	34297
Ziegfeld Girl	34415
The Sea Wolf	34162
The Reluctant Dragon	34091
That Hamilton Woman	34272
They Died with Their Boots On	34277
49th Parallel	33627
Man Hunt	33873
Here Comes Mr. Jordan	33712
The Devil and Miss Jones	33533
All-American Co-Ed	33323
Sun Valley Serenade	34241
Hold That Ghost	33723
Topper Returns	34303
Hold Back the Dawn	33722
All That Money Can Buy	33532
You'll Never Get Rich	34409
Shadow of the Thin Man	34172
The Shanghai Gesture	34175
Johnny Eager	33774
Footsteps in the Dark	33616
Genroku Chûshingura	33654
Gentleman from Dixie	33655
Hellzapoppin'	33704
Adam Had Four Sons	33314
Buck Privates	33436
A Woman's Face	34399
Tarzan's Secret Treasure	34266
Sundown	34242
Come Live with Me	33477
Pot o' Gold	34055
The Black Cat	33397
That Uncertain Feeling	34274
Western Union	34384
The Bride Came C.O.D.	33432
Love Crazy	33852
Belle Starr	33383
The Big Store	33388
The Ghost Train	33660
I Wanted Wings	33741
Never Give a Sucker an Even Break	33945
Babes on Broadway	34485
The Strawberry Blonde	34236
Moon Over Miami	33918
A Yank in the R.A.F.	34405
It Started with Eve	33766
Two-Faced Woman	34328
Invisible Ghost	33760
Los martes orquídeas	175892
Gilberte de Courgenay	33662
Major Barbara	33868
'Pimpernel' Smith	34027
Jungle Girl	33776
Road to Zanzibar	34116
Billy the Kid	33389
In the Navy	33754
Great Guns	33676
Blossoms in the Dust	33407
So Ends Our Night	34208
Dive Bomber	33537
Mr. Bug Goes to Town	33727
Swamp Water	34251
Charley's Aunt	33457
Manpower	35034
Rage in Heaven	34078
Tom, Dick and Harry	34299
H.M. Pulham, Esq.	33686
King of the Zombies	33787
Kathleen	33780
Spooks Run Wild	34224
The Face Behind the Mask	33582
A Man Betrayed	33871
Charlie Chan in Rio	33458
Kipps	33790
Maisie Was a Lady	33867
Honky Tonk	33726
Men of Boys Town	33902
Border Vigilantes	33425
Week-End in Havana	34379
Madame Sans-Gêne	177912
Birth of the Blues	33396
That Night in Rio	34273
When Ladies Meet	34386
Texas	34269
Hudson's Bay	32613
The Corsican Brothers	33490
Nice Girl?	33950
One Foot in Heaven	33980
Among the Living	33337
Blues in the Night	33409
The Wagons Roll at Night	34370
Peer Gynt	34010
The Great Train Robbery	33680
Man Made Monster	33879
Dressed to Kill	33558
Ladies in Retirement	33802
Lydia	33858
Love on the Dole	33853
Whistling in the Dark	34389
Dead Men Tell	33519
Keep 'Em Flying	33781
Lady from Louisiana	33808
Mob Town	33914
Lady Be Good	33803
Our Wife	33986
La corona di ferro	33489
Life Begins for Andy Hardy	33832
Out of the Fog	33987
Horror Island	33728
The Gay Falcon	33650
South of Panama	34221
Nothing But the Truth	33963
Badlands of Dakota	33370
Private Nurse	34068
Aloma of the South Seas	33331
In Old Colorado	33753
The Flame of New Orleans	33606
Sunny	34243
The Monster and the Girl	33916
They Met in Bombay	34281
Dangerous Moonlight	33511
Cheers for Miss Bishop	33459
Swamp Woman	34252
Road Show	34115
Ringside Maisie	34110
You're in the Army Now	34411
The Devil Commands	33530
Louisiana Purchase	33851
Back Street	33365
Teresa Venerdì	34268
Million Dollar Baby	33910
Remember the Day	34092
Uma	34333
You Belong to Me	34407
Hitchhike to Hell	126336
Caught in the Draft	33455
Harmon of Michigan	33691
The Men in Her Life	33900
Smilin' Through	34203
Shadows on the Stairs	34173
Remorques	34093
Married Bachelor	33883
Bahama Passage	33372
Inspector Hornleigh Goes to It	33757
Ni sangre, ni arena	33948
Ibong Adarna	787034
Playmates	34033
Magistrarna på sommarlov	33864
