title	idx
Schindler's List	108052
Jyuragi gongwon	107290
Tombstone	108358
True Romance	108399
Philadelphia	107818
Dazed and Confused	106677
The Remains of the Day	107943
The Sandlot	108037
Demolition Man	106697
The Firm	106918
What's Eating Gilbert Grape	108550
Groundhog Day	107048
Mrs. Doubtfire	107614
Last Action Hero	107362
A Bronx Tale	106489
The Fugitive	106977
In the Name of the Father	107207
The Three Musketeers	108333
The Piano	107822
Super Mario Bros.	108255
Robin Hood: Men in Tights	107977
Bad Boy Bubby	106341
Fire in the Sky	106912
The Nightmare Before Christmas	107688
Sliver	108162
Cool Runnings	106611
Sleepless in Seattle	108160
Falling Down	106856
Bound by Honor	106469
Jason Goes to Hell: The Final Friday	107254
Alive	106246
Carlito's Way	106519
Homeward Bound: The Incredible Journey	107131
Much Ado About Nothing	107616
Hocus Pocus	107120
Addams Family Values	106220
Menace II Society	107554
The Age of Innocence	106226
Cliffhanger	106582
Wayne's World 2	108525
This Boy's Life	108330
Indecent Proposal	107211
Doragon bôru Z: Moetsukiro!! Nessen ressen chô-gekisen	142242
Sister Act 2: Back in the Habit	108147
Free Willy	106965
Rudy	108002
Dave	106673
What's Love Got to Do with It	108551
Stalingrad	108211
So I Married an Axe Murderer	108174
The Secret Garden	108071
Leprechaun	107387
Benny & Joon	106387
Naked	107653
Rookie of the Year	107985
The Pelican Brief	107798
In the Line of Fire	107206
Gettysburg	107007
RoboCop 3	107978
Judgment Night	107286
Hard Target	107076
Dennis the Menace	106701
The Good Son	107034
A Perfect World	107808
Striking Distance	108238
The Vanishing	108473
The Crush	106627
Trois couleurs: Bleu	108394
Body of Evidence	106453
Coneheads	106598
Freaked	109838
Kalifornia	107302
Malice	107497
Son in Law	108186
Swing Kids	108265
Short Cuts	108122
Grumpy Old Men	107050
Boxing Helena	106471
Hot Shots! Part Deux	107144
The Thing Called Love	108327
Airborne	106233
Return of the Living Dead III	107953
Loaded Weapon 1	107659
Point of No Return	107843
Poetic Justice	107840
Six Degrees of Separation	108149
Searching for Bobby Fischer	108065
Arizona Dream	106307
Dragon: The Bruce Lee Story	106770
Jûbê ninpûchô	107692
The Beverly Hillbillies	106400
The Joy Luck Club	107282
The House of the Spirits	107151
Little Buddha	107426
Cronos	104029
Body Snatchers	106452
Shadowlands	108101
We're Back! A Dinosaur's Story	108526
Batman: Mask of the Phantasm	106364
Rising Sun	107969
Look Who's Talking Now	107438
Nowhere to Run	107711
Killing Zoe	110265
Romeo Is Bleeding	107983
Untamed Heart	108451
The Face	107501
Teenage Mutant Ninja Turtles III	108308
The Nutcracker	107719
Ba wang bie ji	106332
Indian Summer	107212
Sniper	108171
Needful Things	107665
Red Rock West	105226
Heart and Souls	107091
Beethoven's 2nd	106375
Fearless	106881
Les visiteurs	108500
Heaven & Earth	107096
Boiling Point	106455
The Program	107889
Aspen Extreme	106315
Manhattan Murder Mystery	107507
Public Access	107895
For Love or Money	106941
Sommersby	108185
Surf Ninjas	108258
My Life	107630
The Adventures of Huck Finn	106223
Cop & ½	106613
Only the Strong	107750
Wide Sargasso Sea	108565
The Baby of Mâcon	106335
Joshua Tree	106309
Made in America	107478
M. Butterfly	107468
Love Bites	107448
Necronomicon	107664
The Cement Garden	106535
The Meteor Man	107563
Body Melt	106450
Dream Lover	109665
The Dark Half	106664
Even Cowgirls Get the Blues	106834
Geronimo: An American Legend	107004
Warlock: The Armageddon	108517
My Boyfriend's Back	107626
Undercover Blues	108442
Mad Dog and Glory	107473
Matinee	107529
Scorned	111093
Fatal Instinct	106873
Prehysteria!	107870
Ticks	108339
Sugar Hill	107079
A Home of Our Own	107130
Man's Best Friend	107504
Guilty as Sin	107057
King of the Hill	107322
Sing si lip yan	103950
Siu nin Wong Fei Hung chi: Tit ma lau	108148
Mi vida loca	107566
Trauma	104053
A Far Off Place	106868
A Dangerous Woman	106661
Once Upon a Forest	107745
Beyond the Law	103805
Mr. Jones	107611
Bank Robber	106353
Alferd Packer: The Musical	115819
Josh and S.A.M.	107277
Deadfall	106684
Chained Heat II	106539
CB4	106500
Flesh and Bone	106926
In weiter Ferne, so nah!	107209
Splitting Heirs	108207
Fire on the Amazon	106913
Sonatine	108188
Huevos de oro	107165
Mr. Nanny	107612
Snapdragon	108169
Life with Mikey	107413
Xi yan	107156
Weekend at Bernie's II	108539
Snake Eyes	106660
Maniac Cop 3: Badge of Silence	104808
Another Stakeout	106292
Cung on zo	108656
Wittgenstein	108583
Posse	107863
Amos & Andrew	106266
Beach Babes from Beyond	106366
Best of the Best II	106393
Father Hood	106877
The Trial	108388
Kika	107315
Mr. Wonderful	107613
Doppelganger	106753
Sang gong lau yin	108115
The Real McCoy	107927
Blink	109297
Money for Nothing	107594
Love & Human Remains	107447
Silent Tongue	108135
Ruby in Paradise	108000
Doragon bôru Z: Ginga girigiri!! Butchigiri no sugoi yatsu	142238
Night Terrors	108350
Carnosaur	106521
Hard Hunted	104391
Maadadayo	107474
Lost in Yonkers	107443
Totally F***ed Up	108366
Gojira vs. Mekagojira	107027
Jack the Bear	107247
Son of the Pink Panther	108187
Beretta's Island	138322
Mùi du du xanh	107617
The Silver Brumby	108137
Three of Hearts	108334
Ethan Frome	106833
Emmanuelle au 7ème ciel	160245
Ghost in the Machine	107009
Twenty Bucks	108410
House of Cards	107148
Baazigar	106333
Akvaariorakkaus	106237
Born Yesterday	106466
Raining Stones	107920
Blue	106438
The Young Americans	108633
Wrestling Ernest Hemingway	108596
Clean, Shaven	106579
Schramm	108053
Chao ji ji hua	106544
Calendar Girl	106505
The Hour of the Pig	107146
Skinner	114466
The Innocent	106185
Mother's Boys	107606
Darr	109555
Fresa y chocolate	106966
Naked in New York	110623
Gunmen	109959
Fit to Kill	106922
The Music of Chance	107623
Acción mutante	106215
Knights	107333
Ordinary Magic	107755
Hexed	107107
Shootfighter: Fight to the Death	105395
When the Party's Over	105807
Fatal Past	106874
Wilder Napalm	108569
Dirty Weekend	106727
American Yakuza	109099
Cold Sweat	106586
Who's the Man?	108560
Caro diario	109382
Sins of Desire	108142
Gross Misconduct	107046
The Temp	108311
Cui hua kuang mo	111552
TC 2000	108277
Kidô keisatsu patorebâ: The Movie 2	124770
Ed and His Dead Mother	106792
Sins of the Night	108143
Fanfan	106866
Bitter Harvest	106418
Fear of a Black Hat	106880
Private Lessons II	107878
American Ninja 5	106257
Robot Wars	107979
Angel Eyes	106278
Bai fa mo nu zhuan	106342
Wong Fei Hung V: Tit gai dau ng gung	108593
Bat sin fan dim: Yan yuk cha siu bau	103743
(Sökarna)	108275
The Cool Surface	109478
Younger and Younger	108636
Bodies, Rest & Motion	106447
The Wrong Man	108597
Road to Revenge	169183
Philadelphia Experiment II	107819
Psycho Cop Returns	107894
Ching se	106559
Zong heng tian xia	105900
The Dark	109551
Gorilla Bathes at Noon	107037
Italian Movie	207554
Reckless Kelly	107930
Prison Heat	107877
The Visual Bible: Matthew	301359
The Night We Never Met	107685
Monolith	107597
Love, Cheat & Steal	107451
Enemy Gold	106819
Night Eyes Three	107680
The Saint of Fort Washington	108026
Witchboard 2: The Devil's Doorway	108577
Tai ji: Zhang San Feng	108281
The Ballad of Little Jo	106350
Tang Bohu dian Qiuxiang	108289
White Wolves: A Cry in the Wild II	108559
Yankee Zulu	111787
Sainik	290839
Suture	108260
Manichithrathazhu	214915
Khal Nayak	107311
The Secret Life: Jeffrey Dahmer	244782
Blue Flame	106440
Kasam Teri Kasam	395620
Roop Ki Rani Choron Ka Raja	107986
Dalaal	106653
Sunes sommar	108252
Fong Sai Yuk	106936
Bare Exposure	106359
Germinal	107002
Indecent Behavior	107210
Jamba Lakidi Pamba	253157
Izzat Ki Roti	172617
Der grüne Heinrich	109945
Damini	106655
The Cemetery Club	106536
Chinese Kamasutra	106558
Mind Twister	110522
Showdown	111174
¿Por qué lo llaman amor cuando quieren decir sexo?	105912
Gekijô-ban - Bishôjo senshi Sêrâ Mûn R	106417
Time Runner	108342
Wild Cactus	108568
Sangram	267905
Mahanadi	140348
The Skateboard Kid	108153
Aadmi Khilona Hai	106221
King Uncle	107321
Golden Gate	109917
La ardilla roja	106305
Vortice mortale	105785
Firepower	106915
Mat to sing suk si	107565
A House in the Hills	107147
Mahakaal	260155
Dung fong sam hap	105619
Se diu ying hung: Dung sing sai jau	108074
Cyborg Cop	109517
Night Train to Venice	107683
Berlin in Berlin	106389
The Hidden II	110022
Tropical Heat	103124
Ma saison préférée	107471
Conflict of Interest	106601
Major Chandrakant	257892
Extreme Justice	106850
Fong Sai Yuk 2	106937
Arctic Blue	106303
Frauds	106963
For the Moment	109823
Mannen på balkongen	107511
Trouble Bound	105645
Lan feng zheng	107358
Rudaali	108001
Ejamaan	313951
Chai gong	106538
Back in Action	109195
Sunset Grill	108253
Home Along da Riles da Movie	345404
Dil Tera Aashiq	106725
Hammers Over the Anvil	101996
Ernest Rides Again	106827
Acting on Impulse	106216
Tri karte za Hollywood	181080
Phir Teri Kahani Yaad Aayee	156891
Die Watching	106718
The Pickle	107824
Platform	376080
Aankhen	106204
Tadipaar	105515
Divya Shakti	337613
Dil Hai Betaab	359157
Waqt Hamara Hai	290331
Tomcat: Dangerous Desires	108360
Jungledyret	107289
Bhaji on the Beach	106408
Kreola	195007
Parampara	107777
Distant Cousins	106732
La ribelle	107956
Tango feroz: la leyenda de Tanguito	108291
As an Eilean	106314
CIA II: Target Alexa	109360
Thirty Two Short Films About Glenn Gould	108328
Watch It	108521
Point of Impact	107842
Calendar	106504
Slaughter of the Innocents	111216
Heung Gong wun fung kwong	107102
Gölge Oyunu	263388
Hidden Obsession	107110
Graffiante desiderio	194926
The Bikini Carwash Company II	106412
Le journal de Lady M	107278
Digger	106722
Sardar	240879
Tikboy Tikas at mga Khroaks Boys	1418276
Desire	106706
Hercules Returns	107103
Maya	137100
American Cyborg: Steel Warrior	109098
The Nostradamus Kid	107702
Kundan	364466
Aaina	106203
The Liars' Club	107401
To hok wai lung 3: Lung gwoh gai nin	108293
Karamati Coat	2454134
Dong Fang Bu Bai: Feng yun zai qi	105655
Hum Hain Rahi Pyar Ke	107166
Shatranj	108109
Betrayal of the Dove	106395
Fiorile	106911
Red Hot	114244
Kshatriya	104645
La estrategia del caracol	109747
The Heartbreak Kid	107093
Excessive Force	104215
Hear No Evil	107090
Funes, un gran amor	106981
Century	106537
Les marmottes	107520
Sankofa	108041
Aasoo Bane Angaarey	106205
Sandman	108038
Chahoonga Main Tujhe	359059
Kahit ako'y busabos	5004228
Ghayaal	3886772
Rage and Honor II	107917
L'arbre, le maire et la médiathèque	106301
Gentleman	482389
Paris, France	107779
Skeeter	108154
Amongst Friends	106264
¡Dispara!	108670
Vale Abraão	108471
Angelfist	106280
Naked Instinct	107654
Morning Glory	107604
Gumrah	107060
Xin liu xing hu die jian	108614
Smoking/No Smoking	108167
Where the Rivers Flow North	108557
I Love a Man in Uniform	107179
Benefit of the Doubt	106386
Household Saints	107152
Bopha!	106464
Street Knight	108234
Face the Music	106852
La guagua aérea	143284
Chao ji xue xiao ba wang	106545
Il labirinto dei sensi	113590
The Neighbor	107666
Pehchaan	251320
Quick	107912
XX Ray	270745
Pehla Nasha	172980
Midhunam	255373
Secret Games II (The Escort)	108070
Wong Fei Hung IV: Wong je ji fung	107162
Meeharaka	386630
Hélas pour moi	107175
Running Cool	108006
Storia di una capinera	108226
Mit moon cham on: Yit saat	107572
Little Miss Millions	107427
Chik geuk siu ji	106552
Toxic Affair	108372
El amante bilingüe	106251
Heung Gong kei on: Keung gan	108609
Mercedes mon amour	200637
Insaniyat Ke Devta	353555
Xi meng ren sheng	107157
Dong bat chu dik fung ching	106658
Dönersen Islik Çal	106749
Ashaant	290429
The Secret Adventures of Tom Thumb	108069
Bikini Squad	106413
Night Trap	107684
El marido perfecto	104816
Attrazione pericolosa	423840
Sunset Strip	105493
Záhada hlavolamu	111815
Mandroid	107505
Det forsømte forår	106949
Bedardi	358992
Grey Knight	107319
Vatsalyam	271857
Manila Boy	438216
La madre muerta	107479
Drömkåken	106779
The Hit List	107117
Love in Limbo	107450
Métisse	107642
Buford's Beach Bunnies	103894
You Seng	108630
Good Girls Don't	107033
Bolje od bekstva	106458
Det bli'r i familien	109611
My Forgotten Man	116330
Piccolo grande amore	107823
Gardish	106986
Sir	108144
To Sleep with a Vampire	108348
Cadillac Girls	106502
Aadmi	177483
Full Contact	106979
Kådisbellan	107349
Entangled	106822
Cible émouvante	106573
Zero Patience	108649
Kalaignan	317796
Chikan densha: Iyarashii kôi	287371
South Beach	104997
Tango	108290
Isang bala ka lang, part II	370784
Legacy	99996
Anmol	106287
Indien	107214
Yin doi hou hap zyun	108606
Seopyeonje	108192
Sainyam	251972
Deadly Heroes	116055
Sthreedhanam	354058
So Hak-Yee	106376
New York Undercover Cop	117169
Joey Breaker	107273
Strike a Pose	108237
Principio y fin	110894
Na Deribasovskoy khoroshaya pogoda, ili Na Brayton-Bich opyat idut dozhdi	104962
Wu syu	108600
Dahil mahal kita: The Dolzura Cortez Story	188569
Bound and Gagged: A Love Story	103867
Kizhakku Seemayile	155809
