title	idx
The Picture of Dorian Gray	37988
The Southerner	38107
Spellbound	38109
Brief Encounter	37558
Mildred Pierce	37913
Blithe Spirit	38363
Dead of Night	37635
A Tree Grows in Brooklyn	38190
The Lost Weekend	37884
Leave Her to Heaven	37865
And Then There Were None	37515
Detour	37638
Les enfants du paradis	37674
Roma città aperta	38890
Scarlet Street	38057
State Fair	38116
They Were Expendable	38160
Anchors Aweigh	37514
Hangover Square	37761
Fallen Angel	37691
Flame of Barbary Coast	37702
The Body Snatcher	37549
The Enchanted Cottage	37671
The Woman in Green	38259
House of Dracula	37793
Dakota	37627
I Know Where I'm Going!	37800
The Bells of St. Mary's	37536
Ziegfeld Follies	39116
The Wicked Lady	38250
The Sailor Takes a Wife	38045
A Walk in the Sun	38235
The House of Fear	37794
Caesar and Cleopatra	38390
Conflict	37611
Captain Kidd	37576
Christmas in Connecticut	37595
Objective, Burma!	37954
Isle of the Dead	37820
My Name Is Julia Ross	37932
Blood on the Sun	37547
Story of G.I. Joe	38120
The Dolly Sisters	37651
Dick Tracy	37642
Wonder Man	38260
The Clock	37604
Rhapsody in Blue	38026
The Valley of Decision	38213
Along Came Jones	37508
Salome Where She Danced	38046
Jungle Queen	37838
A Song to Remember	38104
The Way to the Stars	38238
The Corn Is Green	37614
The House on 92nd Street	37795
Back to Bataan	37522
Confidential Agent	37610
Tarzan and the Amazons	38151
Les dames du Bois de Boulogne	37630
Strange Illusion	38126
Pursuit to Algiers	38008
Tora no o wo fumu otokotachi	38182
The Rake's Progress	37950
The Bullfighters	37563
Brewster's Millions	37557
Cornered	37615
A Royal Scandal	38040
The Strange Affair of Uncle Harry	38123
Lady on a Train	37859
Love Letters	37885
Perfect Strangers	37980
Duffy's Tavern	37662
Over 21	37966
Week-End at the Waldorf	38239
Saratoga Trunk	38053
The Frozen Ghost	37722
The Spanish Main	38108
Delightfully Dangerous	37636
Thrill of a Romance	38170
Without Love	38256
Suomisen Olli yllättää	38137
Pride of the Marines	38000
Dillinger	37644
San Antonio	38048
The Seventh Veil	38924
Kolberg	36989
A Bell for Adano	37534
The Unseen	38205
Our Vines Have Tender Grapes	37963
Murder, He Says	37931
Tonight and Every Night	38178
Keep Your Powder Dry	37843
The Scarlet Clue	38056
The Man Who Walked Alone	37893
Road to Utopia	38032
Pillow of Death	37989
Zoku Sugata Sanshirô	38268
Adventure	37494
The Naughty Nineties	37939
Manhunt of Mystery Island	37895
The Horn Blows at Midnight	37790
Kiss and Tell	37848
Zombies on Broadway	38270
Doll Face	37650
A Thousand and One Nights	38165
The Stork Club	38119
Fog Island	37711
Mom and Dad	40603
Hold That Blonde!	37785
Junior Miss	37840
The Great Flamarion	37749
Escape in the Fog	37678
On Stage Everybody	37959
China Sky	37593
Madonna of the Seven Moons	37035
She Wouldn't Say Yes	38084
A Game of Death	38549
Journey Together	38663
Salty O'Rourke	38047
She Went to the Races	38083
Frontier Gal	37721
Bewitched	37539
Oregon Trail	37961
Die letzte Chance	37871
Out of This World	37964
Having Wonderful Crime	37767
Bud Abbott and Lou Costello in Hollywood	37492
Son of Lassie	38097
Incendiary Blonde	37816
The Shanghai Cobra	38080
Two O'Clock Courage	38199
Where Do We Go from Here?	38245
Yolanda and the Thief	38262
Strange Confession	38124
The Vampire's Ghost	38214
The Jade Mask	37826
Secret Agent X-9	38062
Bring on the Girls	37560
The Affairs of Susan	37498
The Purple Monster Strikes	38007
The Phantom of 42nd Street	37985
Johnny Angel	37832
Midnight Manhunt	37960
Kashchey bessmertnyy	167227
Her Highness and the Bellboy	37769
Pillow to Post	37990
Voice of the Whistler	38230
God Is My Co-Pilot	37746
The Red Dragon	38017
Dangerous Partners	37634
La cage aux rossignols	39234
White Pongo	38246
Twice Blessed	38197
Waterloo Road	37447
Molly and Me	37923
Danny Boy	38451
A Place of One's Own	37179
They Were Sisters	38161
Guest Wife	37756
Captain Eddie	37575
La mujer que engañamos	219936
Docks of New York	37648
Here Come the Co-eds	37771
The Monster and the Ape	37927
The Missing Corpse	37918
Falbalas	35853
The Spider	38110
Crepúsculo	132064
Nob Hill	37946
Flame of the West	37703
It's in the Bag!	37823
The Falcon in San Francisco	37690
Hotel Berlin	37791
Pink String and Sealing Wax	37991
Girls of the Big House	37742
Counter-Attack	37618
Kitty	37849
You Came Along	38263
Sensation Hunters	38071
A Medal for Benny	37906
First Yank Into Tokyo	37701
The Hidden Eye	37776
Don't Fence Me In	37656
The Jungle Captive	37837
Diamond Horseshoe	37640
West of the Pecos	38241
Federal Operator 99	37694
It's a Pleasure	37822
The White Gorilla	39987
The Lady Confesses	37858
What Next, Corporal Hargrove?	38243
I Live in Grosvenor Square	37801
Barak 1	256636
Un día con el diablo	161535
Le père Chopin	38010
Paris Underground	37972
Två människor	38196
Apology for Murder	37518
Gun Smoke	37757
The Great John L.	37750
Sudan	38134
I Love a Mystery	37803
Roughly Speaking	38038
Danger Signal	37632
Song of Old Wyoming	38101
Naïs	37936
Hollywood and Vine	37786
The Cheaters	37588
Escuadrón 201	179797
Scared Stiff	38055
De røde enge	38043
Thunderhead - Son of Flicka	38172
Arshin Mal Alan	37520
Gaon Ki Gori	153549
Blåjackor	37548
Woman Who Came Back	38258
Los últimos de Filipinas	38275
Identity Unknown	37811
La barraca	36627
Earl Carroll Vanities	37664
Life with Blondie	38691
Vandring med månen	38215
Bells of Rosarita	37535
Brenda Starr, Reporter	37556
Meitô bijomaru	37907
The Man in Half Moon Street	37046
Utah	38212
George White's Scandals	37736
Phool	37174
Between Two Women	36640
The Kid Sister	37847
Momotarô: Umi no shinpei	142666
This Love of Ours	38162
Fausse alerte	32459
Strange Holiday	38125
This Man's Navy	38163
Those Endearing Young Charms	38164
Leave It to Blondie	37866
François Villon	37715
Eve Knew Her Apples	37685
Northwest Trail	37949
Barnen från Frostmofjället	37527
Boule de suif	39215
Sing Your Way Home	38091
The Crime Doctor's Warning	37621
Las abandonadas	36577
Murder in Reverse	39642
Humayun	142385
Das Leben geht weiter	37867
Pampa bárbara	37969
China's Little Devils	37594
Within These Walls	38255
Snafu	38957
Tre söner gick till flyget	38189
Escape in the Desert	37677
The Enchanted Forest	37672
Bedside Manner	37530
Too Young to Know	38179
Great Day	37748
Crime, Inc.	37622
Canaima	165130
That's the Spirit	38157
Go Down, Death!	36870
The Power of the Whistler	37997
Johnny Frenchman	38660
Man from Oklahoma	37894
That Night with You	38156
Latin Quarter	38684
La vita ricomincia	38225
Sortilèges	37300
Pardon My Past	38826
Velikiy perelom	37426
Painted Boats	37967
The Royal Mounted Rides Again	38039
Three in the Saddle	38168
La cabalgata del circo	37567
Under Western Skies	38203
Main Street After Dark	37038
Easy to Look at	37665
Me he de comer esa tuna	219917
Rockin' in the Rockies	38033
Getting Gertie's Garter	37737
She Gets Her Man	38082
The Brighton Strangler	37559
Why Girls Leave Home	38249
Divorce	37645
Wildfire	38254
The Caribbean Mystery	37579
The Man from Morocco	38723
Frontier Fugitives	37720
Rough Riders of Cheyenne	38036
El hijo desobediente	218333
Zeenat	154026
Jealousy	37829
Eadie Was a Lady	37663
Domingo de carnaval	37652
Circumstantial Evidence	37598
Masquerade in Mexico	37903
The Girl of the Limberlost	37741
The Master Key	37904
