title	idx
From Dusk Till Dawn	116367
Independence Day	116629
Matilda	117008
Scream	117571
Twister	117998
Fargo	116282
Romeo + Juliet	117509
Trainspotting	117951
Happy Gilmore	116483
Mission: Impossible	117060
Mars Attacks!	116996
Kama Sutra: A Tale of Love	116743
Jerry Maguire	116695
Primal Fear	117381
The Craft	115963
That Thing You Do!	117887
A Time to Kill	117913
Sleepers	117665
The Rock	117500
The Island of Dr. Moreau	116654
The English Patient	116209
The Birdcage	115685
Fear	116287
101 Dalmatians	115433
Sling Blade	117666
The First Wives Club	116313
Swingers	117802
Space Jam	117705
Crash	115964
Kingpin	116778
Star Trek: First Contact	117731
Striptease	117765
Thinner	117894
The Hunchback of Notre Dame	116583
Bound	115736
The Frighteners	116365
Tin Cup	117918
Escape from L.A.	116225
The Cable Guy	115798
Stealing Beauty	117737
Broken Arrow	115759
Barb Wire	115624
The Ghost and the Darkness	116409
Sydney	119256
The Crucible	115988
Eraser	116213
Bottle Rocket	115734
The Nutty Professor	117218
Freeway	116361
DragonHeart	116136
Breaking the Waves	115751
Don't Be a Menace to South Central While Drinking Your Juice in the Hood	116126
The Long Kiss Goodnight	116908
Emma	116191
James and the Giant Peach	116683
Jack	116669
Eye for an Eye	116260
Ransom	117438
Marvin's Room	116999
The People vs. Larry Flynt	117318
Daylight	116040
Hamlet	116477
Executive Decision	116253
2 Days in the Valley	115438
The Adventures of Pinocchio	115472
Jingle All the Way	116705
Kazaam	116756
Courage Under Fire	115956
The Fan	116277
A Very Brady Sequel	118073
Beautiful Girls	115639
D3: The Mighty Ducks	116000
The Arrival	115571
Fly Away Home	116329
Evita	116250
Last Man Standing	116830
House Arrest	116571
The Phantom	117331
Chain Reaction	115857
Shine	117631
The Crow: City of Angels	115986
Down Periscope	116130
Bio-Dome	115683
Harriet the Spy	116493
Michael	117038
One Fine Day	117247
Phenomenon	117333
Eskiya	116231
Pusher	117407
Big Night	115678
The Portrait of a Lady	117364
Secrets & Lies	117589
Michael Collins	117039
Muppet Treasure Island	117110
Set It Off	117603
Bad Moon	115610
She's the One	117628
SubUrbia	120238
White Squall	118158
Poison Ivy II	114151
Foxfire	116353
The Mirror Has Two Faces	117057
Waiting for Guffman	118111
The Evening Star	116240
Bulletproof	115783
Mulholland Falls	117107
Multiplicity	117108
Tesis	117883
The Dentist	116075
Spy Hard	117723
The Quest	117420
Lone Star	116905
Sgt. Bilko	117608
Feeling Minnesota	116289
Ghosts of Mississippi	116410
Black Sheep	115697
Flipper	116322
Gray's Anatomy	116447
Dunston Checks In	116151
Everyone Says I Love You	116242
The Substitute	117774
Maximum Risk	117011
Basquiat	115632
Diabolique	116095
Brassed Off	115744
Tales of Erotica	117827
Hellraiser: Bloodline	116514
Homeward Bound II: Lost in San Francisco	116552
Jane Eyre	116684
Bullet	115781
Up Close & Personal	118055
The Pallbearer	117283
Bordello of Blood	117826
Beavis and Butt-Head Do America	115641
Flirting with Disaster	116324
Bastard Out of Carolina	115633
Joe's Apartment	116707
Curdled	115994
L'appartement	115561
Fled	116320
The Chamber	115862
Trees Lounge	117958
The Truth About Cats & Dogs	117979
Jude	116722
The Glimmer Man	116421
Larger Than Life	116823
Space Truckers	120199
Beautiful Thing	115640
Loch Ness	113682
I Shot Andy Warhol	116594
Girl 6	116414
Tromeo and Juliet	114733
Mrs. Winterbourne	117104
Ging chaat goo si 4: Gaan dan yam mo	116704
The Pillow Book	114134
A Family Thing	116275
Mary Reilly	117002
A Thin Line Between Love and Hate	117891
Female Perversions	116293
The Great White Hype	116448
Johns	116714
The Trigger Effect	117965
Blood and Wine	115710
Moll Flanders	117071
Ed	116165
City Hall	115907
Original Gangstas	117260
My Fellow Americans	117119
La lengua asesina	116770
In Love and War	116621
The Juror	116731
Bed of Roses	115644
Day of the Warrior	116039
The Preacher's Wife	117372
The Sunchaser	117781
The Whole Wide World	118163
All Dogs Go to Heaven 2	115509
Extreme Measures	116259
The Rich Man's Wife	117473
Conte d'été	115940
Hak hap	115693
Surviving Picasso	117791
Before and After	115645
High School High	116531
The Wind in the Willows	118172
Twelfth Night or What You Will	117991
Electra	112942
Boys	115742
Silent Trigger	117653
Dear God	116059
Lawnmower Man 2: Beyond Cyberspace	116839
Heaven's Prisoners	116508
The Stupids	117768
First Kid	116311
Bloodsport 2	112536
The Funeral	116378
The Boys Club	118763
Eddie	116168
Santa with Muscles	117550
Mr. Wrong	117102
Bogus	115725
Citizen Ruth	115906
Head Above Water	116502
Mother Night	117093
Playback	114142
Alaska	115493
Naked Souls	113926
Jägarna	116736
Masseuse	117005
Manny & Lo	116985
Celtic Pride	115851
The Daytrippers	116041
La sindrome di Stendhal	117658
Shiloh	120118
Pinocchio's Revenge	117342
Nun va Goldoon	117214
Femalien	116294
Kondom des Grauens	116791
To Gillian on Her 37th Birthday	117924
Two If by Sea	118002
Kolja	116790
Box of Moonlight	115738
Night Falls on Manhattan	119783
Irma Vep	116650
Unforgettable	118040
Walking and Talking	118113
Mojave Moon	117070
Raja Hindustani	117437
North Star	114622
If Lucy Fell	116606
Carpool	115836
Grace of My Heart	116442
Mad Dog Time	116953
Big Bully	115676
Kissed	116783
The Associate	115580
It's My Party	113443
Last Dance	116827
Head of the Family	116503
Race the Sun	117427
Le huitième jour	116581
Sik san	116426
Schizopolis	117561
American Buffalo	115530
Little Witches	116897
Dinosaur Valley Girls	116106
Sticks & Stones	117742
The Van	118064
The Secret Agent	117582
Mother	117091
Kansas City	116745
Caught	115847
Carla's Song	115832
Carried Away	115837
I Love You, I Love You Not	116592
Puddle Cruiser	144557
When Saturday Comes	114917
Love Is All There Is	116928
Some Mother's Son	117690
Ridicule	117477
Get on the Bus	116404
Caligula	164470
My Uncle the Alien	117124
Der Unhold	118043
Storybook	114556
Albino Alligator	115495
Infinity	116635
Dating the Enemy	116036
Tian mi mi	117905
The Spitfire Grill	117718
Indian	116630
La promesse	117398
Kauas pilvet karkaavat	116752
Solo	117688
Yi boh lai beng duk	116163
Sabotage	117533
Cosmos	118889
Cosi	115951
The War at Home	118117
Normal Life	117202
Tabutta Rövasata	127311
Omega Doom	117238
The Leading Man	116845
Rollergator	207061
Cuestión de suerte	212075
Unhook the Stars	118044
Lepa sela lepo gore	116860
Danger Zone	116016
Shall we dansu?	117615
Comment je me suis disputé... (ma vie sexuelle)	115928
