title	idx
Casablanca	34583
Bambi	34492
Flying Tigers	34742
To Be or Not to Be	35446
Saboteur	35279
Cat People	34587
The Talk of the Town	35417
Now, Voyager	35140
Mrs. Miniver	35093
The Magnificent Ambersons	35015
The Palm Beach Story	35169
The Ox-Bow Incident	36244
Yankee Doodle Dandy	35575
Jungle Book	34928
The Glass Key	34798
Reap the Wild Wind	35244
In Which We Serve	34891
This Gun for Hire	35432
Holiday Inn	34862
Random Harvest	35238
All Through the Night	34449
Moontide	35082
The Man Who Wouldn't Die	35027
The Black Swan	34522
I Married a Witch	34881
The Pride of the Yankees	35211
The Major and the Minor	35019
Gentleman Jim	34778
You Were Never Lovelier	35583
The Spoilers	35369
Woman of the Year	35567
The Man Who Came to Dinner	33874
The Ghost of Frankenstein	34786
Kan doktorn komma?	34933
For Me and My Gal	34746
Kings Row	34946
The First of the Few	34734
Across the Pacific	34428
In This Our Life	34890
Road to Morocco	35262
One of Our Aircraft Is Missing	35153
Sherlock Holmes and the Secret Weapon	35317
Roxie Hart	35272
Went the Day Well?	35429
Once Upon a Honeymoon	35151
Keeper of the Flame	34936
Tarzan's New York Adventure	35419
Tales of Manhattan	35415
The Mummy's Tomb	35096
Son of Fury: The Story of Benjamin Blake	35360
The Big Street	34514
This Above All	35431
Pittsburgh	35195
The Corpse Vanishes	34613
White Cargo	35553
Wake Island	35530
Orchestra Wives	35157
In Old California	34889
Desperate Journey	34646
Larceny, Inc.	34965
Bob's Your Uncle	33411
Reunion in France	35250
My Sister Eileen	35105
Fingers at the Window	34732
Tortilla Flat	35460
Life Begins at Eight-Thirty	34976
Quiet Please: Murder	35233
Arabian Nights	34465
Les visiteurs du soir	35521
Sherlock Holmes and the Voice of Terror	35318
The Strange Case of Doctor Rx	35386
Get Hep to Love	34784
L'assassin habite... au 21	34478
Miss Annie Rooney	35068
Invisible Agent	34902
Eyes in the Night	34711
Who Done It?	35555
Ship Ahoy	35320
A-Haunting We Will Go	34424
Ride 'Em Cowboy	35252
Rings on Her Fingers	35258
Seven Days' Leave	35307
Night Monster	35124
Private Buckaroo	35218
Captains of the Clouds	34578
The Moon and Sixpence	35078
The Pied Piper	35189
A Night to Remember	36203
Panama Hattie	35170
Pardon My Sarong	35173
The Adventures of Martin Eden	34431
The Mad Doctor of Market Street	35007
The Young Mr. Pitt	35586
Crossroads	34622
Come on Danger	33478
Commandos Strike at Dawn	35746
The Mad Monster	35009
The Night Has Eyes	35123
Stand by for Action	36386
To the Shores of Tripoli	35447
The Gay Sisters	34770
The Boogie Man Will Get You	34540
Natekspressen P903	126496
The Big Shot	34513
The Undying Monster	35489
My Favorite Blonde	35100
The Falcon Takes Over	34716
The Fleet's In	34736
Chichi ariki	34591
Lady Gangster	34959
Thunder Birds: Soldiers of the Air	35438
Star Spangled Rhythm	35379
The Male Animal	35020
Castle in the Desert	34586
George Washington Slept Here	34780
Time to Kill	35443
Perils of Nyoka	35181
Seven Sweethearts	35309
Tombstone: The Town Too Tough to Die	35450
Bowery at Midnight	34546
The Missing Million	35069
Somewhere I'll Find You	35356
Rio Rita	35259
China Girl	34593
Thunder Rock	35440
The Hidden Hand	34850
Springtime in the Rockies	35370
The Great Gildersleeve	34810
Take a Letter, Darling	35413
There's One Born Every Minute	35427
4 passi fra le nuvole	35230
The Lady Is Willing	34961
Her Cardboard Lover	34846
Beyond the Blue Horizon	34510
Lady for a Night	33806
A Gentleman at Heart	34779
Aniki Bóbó	34461
Black Dragons	34521
Monsieur La Souris	35075
Always in My Heart	34454
Lost Canyon	34996
Berlin Correspondent	34507
Valley of the Sun	35502
Private Snuffy Smith	35220
The Day Will Dawn	34639
Journey for Margaret	34923
Secret Mission	35301
The Pay Off	36255
Lucky Jordan	34998
Noi vivi	35130
Song of the Islands	35361
Kid Glove Killer	34941
Hatter's Castle	33692
They All Kissed the Bride	35428
The Great Man's Lady	34812
Andy Hardy's Double Life	34458
Syncopation	35405
Dr. Renault's Secret	34681
Whispering Ghosts	35551
Grand Central Murder	34808
The Goose Steps Out	34801
Eagle Squadron	34691
Street of Chance	35388
Nazi Agent	35114
Whistling in Dixie	35552
The Bugle Sounds	33438
We Were Dancing	35537
Tomorrow We Live	35453
Hitler--Dead or Alive	34857
Juke Girl	34926
Manila Calling	35033
Ten Gentlemen from West Point	35421
Captain Midnight	34577
X Marks the Spot	35570
Joan of Paris	34919
Cairo	34565
Undercover Man	35487
The War Against Mrs. Hadley	35531
It Happened in Flatbush	34905
Blue, White and Perfect	33408
The Falcon's Brother	34717
Meet the Stewarts	35052
The Living Ghost	34985
Apache Trail	35639
Spy Smasher	35372
Twin Beds	35479
Powder Town	35205
The Next of Kin	35121
Alias Boston Blackie	34445
Iceland	34886
A Yank at Eton	35572
Much Too Shy	35095
American Empire	34455
Junior G-Men of the Air	34930
Don Winslow of the Navy	34664
The Old Chisholm Trail	36232
¡Así se quiere en Jalisco!	34479
Wrecking Crew	35569
Los tres mosqueteros	162020
The Courtship of Andy Hardy	34618
The Tuttles of Tahiti	35477
Arizona Roundup	34468
Jesusita en Chihuahua	34916
Law of the Jungle	34968
The Vanishing Virginian	35504
The Lady Has Plans	34960
Lucky Legs	34999
The Panther's Claw	35171
Phantom Killer	35185
Die große Liebe	34815
Der große König	34814
The Remarkable Andrew	35247
Remember Pearl Harbor	35249
Black Sheep of Whitehall	33398
Back-Room Boy	34488
My Favorite Spy	35102
Mr. and Mrs. North	33926
Raza	35241
Nightmare	35127
Bombs Over Burma	34538
Les inconnus dans la maison	34893
Pierre of the Plains	35190
Freckles Comes Home	34754
Penn of Pennsylvania	33493
The Foreman Went to France	33621
My Gal Sal	35103
Sunday Punch	35393
Lady in a Jam	34963
Unpublished Story	35494
Let's Get Tough!	34973
War Dogs	35532
Johnny Doughboy	34921
I Married an Angel	34882
Footlight Serenade	34745
Tennessee Johnson	36419
My Heart Belongs to Daddy	35104
Uncensored	35486
The Big Blockade	34512
Smart Alecks	35345
Maisie Gets Her Man	35018
Jungle Siren	34929
Mokey	35074
Wiener Blut	35559
La casa de los millones	178302
When Johnny Comes Marching Home	35550
Just Off Broadway	34931
The Affairs of Jimmy Valentine	34432
The Dawn Express	34637
Too Many Women	35454
The Man in the Trunk	35030
Man with Two Lives	35031
Between Us Girls	34509
Mystery of Marie Roget	35107
Fly-By-Night	34740
Mrs. Wiggs of the Cabbage Patch	35094
The Valley of Vanishing Men	35501
Avanti c'è posto...	34481
