title	idx
The Beast from 20,000 Fathoms	45546
Roman Holiday	46250
Peter Pan	46183
Shane	46303
Stalag 17	46359
From Here to Eternity	45793
Hondo	45883
Tôkyô monogatari	46438
Gentlemen Prefer Blondes	45810
Le salaire de la peur	46268
The War of the Worlds	46534
House of Wax	45888
The Wild One	47677
Fear and Desire	45758
Sommaren med Monika	46345
How to Marry a Millionaire	45891
Niagara	46126
I Confess	45897
Calamity Jane	45591
Julius Caesar	45943
The Stranger Wore a Gun	46375
Ugetsu monogatari	46478
Invaders from Mars	45917
Dangerous Crossing	45669
The Big Heat	45555
Vicki	46515
The Lone Hand	46009
It Came from Outer Space	45920
Titanic	46435
Beat the Devil	46414
Mogambo	46085
Glen or Glenda	45826
The Robe	46247
Fair Wind to Java	45743
Pickup on South Street	46187
The Band Wagon	45537
Les vacances de Monsieur Hulot	46487
I vitelloni	46521
The Hitch-Hiker	45877
Kiss Me Kate	45963
The Naked Spur	44953
Genevieve	45808
The 5,000 Fingers of Dr. T.	45464
The Moon Is Blue	46094
Law and Order	45991
Madame de...	46022
The Cruel Sea	45659
The Man Between	46031
Lili	46000
The Blue Gardenia	45564
Angel Face	44357
Robot Monster	46248
Crime Wave	46878
City That Never Sleeps	45631
Pony Express	46198
Cat-Women of the Moon	45609
Gycklarnas afton	45848
The Bigamist	45557
Knights of the Round Table	45966
Stazione Termini	46366
Island in the Sky	45919
Phantom from Space	46186
The Master of Ballantrae	46054
The Redhead from Wyoming	45077
Scared Stiff	46280
The Titfield Thunderbolt	46436
The Desert Rats	45679
Gunsmoke	45847
By the Light of the Silvery Moon	45586
Street Corner	46378
Malta Story	46029
Beneath the 12-Mile Reef	45551
Young Bess	46564
Houdini	45886
Trouble Along the Way	46463
Miss Sadie Thompson	46076
Latin Lovers	45988
Little Fugitive	46004
The Sun Shines Bright	46384
The Mississippi Gambler	46080
The President's Lady	46204
Abbott and Costello Meet Dr. Jekyll and Mr. Hyde	45469
Walking My Baby Back Home	46531
The Captain's Paradise	45607
Abbott and Costello Go to Mars	45468
I Love Melvin	45899
Woman They Almost Lynched	46556
Back to God's Country	45531
Man in the Attic	47209
Aida	45483
Dream Wife	45706
The Maze	46057
The French Line	47000
Mesa of Lost Women	46066
99 River Street	45465
Give a Girl a Break	45822
Arrowhead	45518
Call Me Madam	45592
Inferno	45911
The Glass Wall	45824
The Story of Three Loves	46374
A Blueprint for Murder	45566
Escape from Fort Bravo	45737
Anatahan	46712
White Witch Doctor	46547
Sea Devils	46286
Salome	46269
The Sword and the Rose	46387
I Love Lucy	445461
Single-Handed	46267
The Red Beret	46161
Seminole	46294
Bright Road	45578
Dos tipos de cuidado	44560
Tumbleweed	46469
Rob Roy: The Highland Rogue	46246
The Last Posse	45986
L'amore in città	45504
Man on a Tightrope	46040
El	45361
All I Desire	45492
Battle Circus	45544
The Caddy	45589
Never Let Me Go	46124
Wicked Woman	47676
Jigokumon	45935
Thunder Bay	46425
Bienvenido Mister Marshall	45554
The Juggler	45941
Gun Fury	45846
Quand tu liras cette lettre	45981
La signora senza camelie	46313
City Beneath the Sea	45630
The Man from the Alamo	46035
The Golden Blade	45828
Blowing Wild	45563
Time Bomb	46432
The Clown	44503
Rough Shoot	46307
Les orgueilleux	46149
Cosh Boy	44515
No Escape	46130
The Girl Who Had Everything	45816
South Sea Woman	46348
She Couldn't Say No	47476
Monte Carlo Baby	43818
The Kidnappers	46006
Money from Home	46087
Crin blanc: Le cheval sauvage	44518
Innocents in Paris	44749
Ride, Vaquero!	46239
Destination Gobi	45682
So Big	46333
Jeopardy	45932
Velikiy voin Albanii Skanderbeg	46498
Kansas Pacific	45954
Three Sailors and a Girl	46424
Small Town Girl	46330
Second Chance	46288
Turn the Key Softly	46471
I, the Jury	45902
The Charge at Feather River	45621
Noose for a Lady	160586
Martin Luther	46051
Sangaree	46272
Take the High Ground!	46398
Desert Legion	45678
Sharey Chuattar	46304
Four Sided Triangle	45787
The Affairs of Dobie Gillis	45479
Donovan's Brain	45699
Appointment in Honduras	45512
Torch Song	46446
War Arrow	46532
Dangerous When Wet	45670
Tarzan and the She-Devil	46404
King of the Khyber Rifles	45961
The Actress	45471
Death Goes to School	45674
Flight to Tangier	45774
Trouble in Store	46464
Do Bigha Zamin	45693
Split Second	46353
City of Bad Men	45632
The Joe Louis Story	45936
The Long Memory	44849
The Neanderthal Man	46121
Pane, amore e fantasia	46159
Un acte d'amour	46480
Thunder Over the Plains	46426
Jennifer	45931
It Happens Every Thursday	45921
El bruto	44453
The Desert Song	45680
Serpent of the Nile	46298
Powder River	46202
Anarkali	45506
All the Brothers Were Valiant	45494
The Silver Whip	46317
El señor fotógrafo	161968
Last of the Comanches	44828
Siamo donne	46309
Bad for Each Other	45534
Forbidden	45780
Sombrero	46344
Project Moon Base	46213
Forever Female	45782
Gion bayashi	45814
Our Girl Friday	48458
Treasure of the Golden Condor	46457
Plunder of the Sun	46196
Those Redheads from Seattle	46422
Pünktchen und Anton	46218
Easy to Love	45718
The Glory Brigade	45827
The Moonlighter	46095
Girl on the Run	54930
Mister Scoutmaster	46081
Is Your Honeymoon Really Necessary	44754
Jhansi Ki Rani	44769
The Magnetic Monster	46026
Return to Paradise	46238
Decameron Nights	45675
Man in the Dark	46036
Albert, R.N.	45487
Born to the Saddle	45573
The Twonky	46475
Appointment in London	45513
Ma and Pa Kettle at Waikiki	48328
Code Two	45636
Never Wave at a WAC	44962
A Lion Is in the Streets	46002
Little Boy Lost	46003
Planet Outlaws	46192
Here Come the Girls	45866
Thérèse Raquin	46429
Meet Me at the Fair	46059
3 Steps to the Gallows	47674
The Glass Web	45825
Meet Mr. Lucifer	46060
Conquest of Cochise	45645
The Girls of Pleasure Island	45819
Take Me to Town	46397
The Man Behind the Gun	44872
Arena	45515
The Yellow Balloon	46561
The Heart of the Matter	47066
Ci troviamo in galleria	45628
Column South	45637
Lucrèce Borgia	44857
House of Blackmail	45887
The Limping Man	46001
Street of Shadows	46301
Far til fire	45750
The Stand at Apache River	46361
Spaceways	46351
Fort Algiers	45783
O Cangaceiro	45595
Personal Affair	46181
Tropic Zone	46462
The I Don't Care Girl	45898
Le retour de Don Camillo	45081
The Veils of Bagdad	46497
The Great Sioux Uprising	45841
Africa sotto i mari	45480
The Steel Lady	46368
Pepe El Toro	45023
Spartaco	45183
I vinti	45294
The Vanquished	46492
The Good Beginning	216783
Le infedeli	45910
Fort Vengeance	45785
Sins of Jezebel	46320
