title	idx
A Streetcar Named Desire	44081
The Day the Earth Stood Still	43456
Along the Great Divide	43276
Alice in Wonderland	43274
Strangers on a Train	44079
The Thing from Another World	44121
The African Queen	43265
Jeolmeunieui yangji	43924
His Kind of Woman	43643
Mr. Denning Drives North	44928
An American in Paris	43278
Quo Vadis	43949
David and Bathsheba	43455
Ace in the Hole	43338
People Will Talk	43915
The Man in the White Suit	44876
Royal Wedding	43983
When Worlds Collide	44207
Olivia	42803
The House on Telegraph Hill	43660
The Tragedy of Othello: The Moor of Venice	45251
Scrooge	44008
Show Boat	44030
Journal d'un curé de campagne	42619
The Lavender Hill Mob	44829
Man in the Saddle	43781
Detective Story	43465
Pandora and the Flying Dutchman	43899
On Dangerous Ground	43879
Atoll K	42210
The River	43972
Too Young to Kiss	44138
Fourteen Hours	43560
Captain Horatio Hornblower R.N.	43379
Halls of Montezuma	42539
Miracolo a Milano	43809
The Desert Fox: The Story of Rommel	43461
M	43766
Sirocco	44040
The Red Badge of Courage	43961
Flying Leathernecks	43547
Operation Pacific	43887
Sommarlek	44060
Early Summer	43313
The Prowler	43938
No Highway	43859
The Enforcer	43503
Death of a Salesman	43458
Die Sünderin	44098
The Man from Planet X	43778
Rawhide	43959
Hakuchi	43614
On Moonlight Bay	43880
The Steel Helmet	44072
Unknown World	44167
The Frogmen	43565
Westward the Women	44205
Superman and the Mole-Men	44091
Decision Before Dawn	43459
Vengeance Valley	44186
Storm Warning	44075
Bellissima	43332
The Tales of Hoffmann	44103
Hotel Sahara	43658
Father's Little Dividend	43526
Distant Drums	43469
The Browning Version	43362
Another Man's Poison	44364
Fort Worth	43557
Fixed Bayonets!	43540
Love Nest	43759
The Secret of Convict Lake	44015
Anne of the Indies	43288
Tomahawk	44135
The People Against O'Hara	43914
Santa Fe	43992
Badal	130489
Laughter in Paradise	43727
Only the Valiant	43885
As Young as You Feel	43299
Lost Continent	43757
Bud Abbott Lou Costello Meet the Invisible Man	43255
Angels in the Outfield	43286
Bedtime for Bonzo	43325
Cry Danger	43435
Teresa	44112
Outcast of the Islands	45002
Across the Wide Missouri	43262
Susana	43018
The Blue Veil	43350
Cause for Alarm!	43390
The Dark Man	43453
Callaway Went Thataway	43371
The Lady Says No	43721
Home Town Story	43651
The Stooge	45192
Cry, the Beloved Country	43436
Lady Godiva Rides Again	43719
The Great Caruso	43599
Five	43539
Bird of Paradise	43343
Encore	44586
The Strange Door	44078
Go for Broke!	43590
Ten Tall Men	44110
The Prince Who Was a Thief	43935
Let's Make It Legal	43736
That's My Boy	44119
Adventures of Captain Fabian	43264
The Long Dark Hall	43752
Three Guys Named Mike	44125
Guardie e ladri	43606
On the Riviera	43882
Tom Brown's Schooldays	44134
Der Verlorene	44188
Bright Victory	43361
The Magic Carpet	43770
Starlift	44070
The Magic Box	43769
The Lemon Drop Kid	43733
The Strip	44083
Jim Thorpe -- All-American	43687
Happy Go Lovely	43618
Red Mountain	43962
Cattle Drive	43389
You're in the Navy Now	44224
Follow the Sun	43550
Drums in the Deep South	43482
The Fat Man	43523
Payment on Demand	43910
He Ran All the Way	43625
Up Front	44173
Silver City	44036
I'd Climb the Highest Mountain	43667
Awaara	43306
I'll See You in My Dreams	43669
Tarzan's Peril	43695
Lullaby of Broadway	43762
The Golden Horde	43593
Thunder on the Hill	44128
Take Care of My Little Girl	44100
Ma and Pa Kettle Back on the Farm	43767
Penny Points to Paradise	43913
The Racket	43955
Bride of the Gorilla	43360
You Never Can Tell	44223
The Mating Season	43792
Tomorrow Is Another Day	44136
No Resting Place	251301
The Tall Target	44105
The Mob	43812
Fröken Julie	43567
Flight to Mars	43545
Behave Yourself!	43327
The Company She Keeps	42340
Hollywood Story	43646
