title	idx
The Matrix	133093
Fight Club	137523
The Green Mile	120689
Star Wars: Episode I - The Phantom Menace	120915
10 Things I Hate About You	147800
Eyes Wide Shut	120663
American Pie	163651
American Beauty	169547
The Sixth Sense	167404
Office Space	151804
Girl, Interrupted	172493
The Temptation More Beautiful Than a Love	139134
The Blair Witch Project	185937
The Mummy	120616
The Virgin Suicides	159097
Notting Hill	125439
She's All That	160862
Sleepy Hollow	162661
Toy Story 2	120363
The World Is Not Enough	143145
The Talented Mr. Ripley	134119
Drop Dead Gorgeous	157503
Magnolia	175880
The Haunting	171363
Mystery Men	132347
Galaxy Quest	177789
Big Daddy	142342
Tarzan	120855
Being John Malkovich	120601
Austin Powers: The Spy Who Shagged Me	145660
Dogma	120655
Wild Wild West	120891
The Ninth Gate	142688
Deep Blue Sea	149261
The Boondock Saints	144117
Stuart Little	164912
Any Given Sunday	146838
8MM	134273
The Insider	140352
The 13th Warrior	120657
The Cider House Rules	124315
Varsity Blues	139699
Boys Don't Cry	171804
Detroit Rock City	165710
Double Jeopardy	150377
Bicentennial Man	182789
The Thomas Crown Affair	155267
Lake Placid	139414
Election	126886
Three Kings	120188
Bringing Out the Dead	163988
End of Days	146675
The Bone Collector	145681
October Sky	132477
The Iron Giant	129167
Ôdishon	235198
Jawbreaker	155776
The Straight Story	166896
Man on the Moon	125664
Romance	194314
eXistenZ	120907
Never Been Kissed	151738
Entrapment	137494
Dick	144168
Payback	120784
Idle Hands	138510
House on Haunted Hill	185371
Blast from the Past	124298
Pushing Tin	120797
Blue Streak	181316
Go	139239
Summer of Sam	162677
Todo sobre mi madre	185125
But I'm a Cheerleader	179116
Life	123964
Ghost Dog: The Way of the Samurai	165798
Ravenous	129332
Superstar	167427
The General's Daughter	144214
Runaway Bride	163187
Inspector Gadget	141369
The Rage: Carrie 2	144814
Deuce Bigalow: Male Gigolo	205000
The Thirteenth Floor	139809
Bowfinger	131325
Stir of Echoes	164181
South Park: Bigger, Longer & Uncut	158983
Mansfield Park	178737
Joan of Arc	151137
Stigmata	145531
For Love of the Game	126916
Analyze This	122933
The Hurricane	174856
A Midsummer Night's Dream	140379
Better Than Chocolate	168987
Drive Me Crazy	164114
The Wood	161100
Through Dead Eyes	122757
Titus	120866
Forces of Nature	141098
Mystery, Alaska	134618
Arlington Road	137363
The Love Letter	166252
True Crime	139668
Angela's Ashes	145653
Human Traffic	188674
Instinct	128278
The Limey	165854
The Astronaut's Wife	138304
An Ideal Husband	122541
Flawless	155711
Virus	120458
Baby Geniuses	118665
The War Zone	141974
My Favorite Martian	120764
A Walk on the Moon	120613
Message in a Bottle	139462
The End of the Affair	172396
Brokedown Palace	120620
Edtv	131369
The Other Sister	123209
Sunshine	145503
Holy Smoke	144715
Anna and the King	166485
Two Hands	145547
Astérix & Obélix contre César	133385
Outside Providence	125971
Fantasia 2000	120910
The Best Man	168501
The Mod Squad	120757
Ride with the Devil	134154
Beau travail	209933
Beowulf	120604
Random Hearts	156934
200 Cigarettes	137338
Sweet and Lowdown	158371
Mickey Blue Eyes	130121
Pola X	152015
The Deep End of the Ocean	120646
Universal Soldier: The Return	176269
The Story of Us	160916
East Is East	166175
Gekijô-ban poketto monsutâ: Maboroshi no pokemon: Rugia bakutan	210234
Ratcatcher	171685
Topsy-Turvy	151568
Gloria	120683
Simply Irresistible	145893
Teaching Mrs. Tingle	133046
Jin-Rô	193253
The Confession	128137
The Sex Monster	159730
Three to Tango	144640
Body Shots	172627
Muppets from Space	158811
At First Sight	132512
The Trench	161010
Gojira ni-sen mireniamu	188640
Jakob the Liar	120716
Anywhere But Here	149691
The Key to Sex	177967
Inferno	139151
Snow Falling on Cedars	120834
Un tè con Mussolini	120857
Plunkett & Macleane	134033
The Big Tease	156639
Julien Donkey-Boy	192194
The Bachelor	120596
The Adventures of Elmo in Grouchland	159421
Resurrection	142804
In Too Deep	160401
Crazy in Alabama	142201
Sexo, pudor y lágrimas	164877
In Dreams	120710
Music of the Heart	166943
Cradle Will Rock	150216
Bad ma ra khahad bord	209463
Bleeder	161292
The Corruptor	142192
Dudley Do-Right	160236
Love Stinks	188863
Onegin	119079
Jesus' Son	186253
Coming Soon	150176
Wing Commander	131646
Kikujirô no natsu	199683
Bang Boom Bang - Ein todsicheres Ding	135790
Hum Dil De Chuke Sanam	150992
Rogue Trader	131566
Play It to the Bone	196857
The Loss of Sexual Innocence	126859
Grey Owl	128239
Trick	162710
I Kina spiser de hunde	180748
Simon Sez	168172
Mumford	140397
Black and White	165643
Freeway II: Confessions of a Trickbaby	175536
Vivid	144669
Terror Firmer	169299
The Out-of-Towners	129280
Guest House Paradiso	202381
Bakha satang	247613
Breakfast of Champions	120618
Eye of the Beholder	120662
La donna lupo	195656
Trippin'	160298
I Like to Play Games Too	210112
An Invited Guest	188694
Boh lei chun	184526
Rang-e khoda	191043
Aimée & Jaguar	130444
Une liaison pornographique	204709
Forever Mine	179182
The Muse	164108
Web of Seduction	214299
Held Up	165831
Sangharsh	111068
Sinful Obsession	209320
No Vacancy	171576
Méditerranées	187330
Molly	143746
Limbo	164085
Trailer Park Boys	383678
Komodo	172669
Forbidden Sins	171326
A Room for Romeo Brass	202559
Cookie's Fortune	126250
Le temps retrouvé, d'après l'oeuvre de Marcel Proust	189142
The Mating Habits of the Earthbound Human	165874
Lost & Found	120836
Rosetta	200071
L'humanité	197569
Bats	200469
Haepi-endeu	220507
A Map of the World	160513
Guardami	172518
Gloomy Sunday - Ein Lied von Liebe und Tod	155722
8 ½ Women	154443
Joe the King	160672
Hei kek ji wong	188766
Sexual Chemistry	206285
Historias Breves 3	4733282
Dead or Alive: Hanzaisha	221111
What Becomes of the Broken Hearted?	197094
The Big Kahuna	189584
Kolobos	151239
Liberty Heights	165859
Tumbleweeds	161023
La fille sur le pont	144201
Vaastav: The Reality	220832
Chill Factor	163579
Lighthouse	139426
Biwi No. 1	207341
Entre las piernas	177747
Furia	181549
The Clown at Midnight	156413
Best Laid Plans	133412
The King and I	160429
P.U.N.K.S.	130172
The Minus Man	151582
Wo de fu qin mu qin	235060
Hum Saath-Saath Hain: We Stand United	216817
Hotel Exotica	183197
Sarfarosh	200087
Les amants criminels	205735
Felicia's Journey	165773
Me and Will	160518
Hôhokekyo tonari no Yamada-kun	206013
Carnal Desires	225339
Ogniem i mieczem	128378
La lengua de las mariposas	188030
Walking Across Egypt	175317
Happy, Texas	162360
Paperback Hero	180037
Gohatto	213682
The Suburbans	157075
The Awakening of Gabriella	208697
Swiri	192657
The Winslow Boy	155388
Mauvaise passe	187601
The New Adventures of Pinocchio	199950
Speedway Junky	155197
Yi ge dou bu neng shao	209189
Agnes Browne	160509
Tom's Midnight Garden	146315
Embrace the Darkness	162945
My Teacher's Wife	112444
My Brother the Pig	165396
Ringu 2	218553
Bridge of Dragons	194722
Just Looking	162236
Molokai: The Story of Father Damien	165196
Suits	185711
The 4th Floor	167752
Baadshah	211934
Friends & Lovers	143261
Splendor	127296
Top of the Food Chain	159797
Corporate Fantasy	217334
The Last September	180793
Guinevere	160338
The Underground Comedy Movie	201290
Oxygen	160620
The Item	181602
Simpatico	174204
Harem Suare	179841
Kaun?	195002
Sooryavansham	214178
Los sin nombre	222368
This Year's Love	153032
Da mi je biti morski pas	210631
Virtual Sexuality	164221
Stripper Wives	197922
Mayis Sikintisi	234217
One More Kiss	229625
La ley de Herodes	221344
Dillagi	225515
Sonnenallee	177242
Upendra	2330098
S.O.S.	209296
Lovers Lane	187251
Gamera 3: Jashin kakusei	184503
Pelísky	167331
Treasure Island	248568
Cheung foh	220644
Wonderland	171865
Ame agaru	181960
Resbak, babalikan kita	347870
Pariehseoeui majimak kiss	177746
Flypaper	132165
Diamonds	167423
The Protagonists	167351
The Omega Code	203408
Benaam	315816
Dil Kya Kare	216707
Ang kabit ni Mrs. Montero	305220
Kate's Addiction	190503
Bloodsport: The Dark Kumite	172184
Andromina: The Pleasure Planet	222719
Est - Ouest	181530
The Runner	165454
Shool	220757
Drowning on Dry Land	187820
El mismo amor, la misma lluvia	210843
The Breaks	181322
A Texas Funeral	180242
Zelyonyy slonik	1003080
Giulia	431785
Nang Nak	217680
Women Talking Dirty	180316
Miss Julie	189744
Kartoos	220594
My Life So Far	120899
Ustaad	255664
Hum Aapke Dil Mein Rehte Hain	189592
Thick as Thieves	147599
Taal	152836
The Florentine	132164
Den eneste ene	167137
Whiteboyz	178988
Tube Tales	176250
Franck Spadone	166199
The Cherry Orchard	144134
Suckers	199054
Jaanam Samjha Karo	226847
Strange Planet	209368
Light It Up	172726
Three Seasons	138874
In Her Defense	158671
All the Rage	176426
Nee Varuvai Ena	2380288
Shandra: The Jungle Girl	218604
Am zin	216165
Amarkalam	984177
The Last Seduction II	177898
Funny Valentines	180708
Himalaya - l'enfance d'un chef	210727
GTO	315870
Sunburn	168199
Twin Falls Idaho	162830
She's Too Tall	148813
Dak ging san yan lui	206334
Doug's 1st Movie	187819
Sofies verden	125507
The Debt Collector	159401
Jaime	120790
Vénus beauté (institut)	174330
Sugar Town	173390
Juha	158692
Blood Dolls	203343
Todd McFarlane's Spawn 3: The Ultimate Battle	4641882
Carnivale	202287
Shame, Shame, Shame	117617
Ammajan	5378096
Chutney Popcorn	126240
The Duke	196516
Phone Sex	318564
Mann	206921
New Waterford Girl	213121
Kadhalar Dinam	213753
Emporte-moi	148103
Made Men	175877
The Pornographer	156904
Raging Hormones	246880
Entropy	156515
Whatever Happened to Harold Smith?	194530
Lo Main Aa Gaya	985641
Lal Baadshah	172704
Tales of the KamaSutra 2: Monsoon	180846
Los Enchiladas!	194119
Dangerous Invitation	162924
One Man's Hero	120775
Tomten är far till alla barnen	201265
Scarfies	189981
Ekis: Walang tatakas	291884
Kohram	213775
The Killer Eye	177886
Foolish	166195
Diplomatic Siege	171227
The White River Kid	162766
Goosed	138474
Warat	255688
Revelation	161942
Pantaleón y las visitadoras	190611
Garage Olimpo	201631
Siam Sunset	178022
International Khiladi	196635
Giving It Up	120628
Tyrone	159060
Sôseiji	210302
Hum Tum Pe Marte Hain	226786
Juyuso seubgyuksageun	262246
A Dog of Flanders	160216
The Intruder	187995
Turbulence 2: Fear of Flying	192701
Kesher Ir	162420
Pups	185101
Hamam fi Amsterdam	419787
Soccer Dog: The Movie	134969
The Secret Life of Girls	165086
Two Shades of Blue	161029
Final Voyage	168785
The Match	165384
Dreamers	160229
The Seventh Sense	218599
Jodi	485243
American Virgin	143422
Vaalee	368400
The Debtors	167110
Mifunes sidste sang	164756
Noll tolerans	198837
A Luv Tale	188041
Erskineville Kings	212936
Teenage Space Vampires	192669
Gregory's Two Girls	150786
Peppermint	232295
Kadosh	189630
Sethu	265730
The Third Miracle	174268
Undercover Angel	169347
Black and White	149898
El coronel no tiene quien le escriba	132905
Treehouse Hostage	165994
Telmisseomding	220806
Flushed	205940
Deterrence	158583
Solas	190798
La leggenda del Titanic	1623780
Shergar	121744
Safe Sex	220016
Chin wong ji wong 2000	212864
Yeogo goedam II	266075
Um Copo de Cólera	192713
Glória	118777
Jiban Niye Khela	4219268
Rockford	261243
Üçüncü Sayfa	208606
Wild Zero	267116
Noz	192377
Wisconsin Death Trip	210389
Story of a Bad Boy	138834
The Five Senses	168794
Volavérunt	216386
Running Free	173910
Who's the Caboose?	179526
One Piece!	215010
Love & Rage	185442
A Slipping-Down Life	162662
