title	idx
The Princess Bride	93779
Metal jaket	93058
Predator	93773
Overboard	93693
The Untouchables	94226
RoboCop	93870
Empire of the Sun	92965
Moonstruck	93565
The Lost Boys	93437
Dirty Dancing	92890
Masters of the Universe	93507
Fatal Attraction	93010
Can't Buy Me Love	92718
Spaceballs	94012
Lethal Weapon	93409
The Running Man	93894
Wall Street	94291
Hellraiser	93177
Angel Heart	92563
Summer School	94072
Raising Arizona	93822
Planes, Trains & Automobiles	93748
Adventures in Babysitting	92513
Der Himmel über Berlin	93191
The Living Daylights	93428
Mannequin	93493
Withnail & I	94336
3 Men and a Baby	94137
La Bamba	93378
Some Kind of Wonderful	94006
The Last Emperor	93389
No Way Out	93640
Evil Dead II	92991
Near Dark	93605
Harry and the Hendersons	93148
A Nightmare on Elm Street 3: Dream Warriors	93629
Bad Taste	92610
*batteries not included	92494
Jaws: The Revenge	93300
Good Morning, Vietnam	93105
Beverly Hills Cop II	92644
Prince of Darkness	93777
Superman IV: The Quest for Peace	94074
The Secret of My Succe$s	93936
The Witches of Eastwick	94332
Innerspace	93260
Over the Top	93692
Flowers in the Attic	93036
Less Than Zero	93407
Opera	93677
Throw Momma from the Train	94142
The Gate	93075
The Monster Squad	93560
Teen Wolf Too	94118
Baby Boom	92605
Street Trash	94057
Maurice	93512
Police Academy 4: Citizens on Patrol	93756
The Hidden	93185
Broadcast News	92699
The Brave Little Toaster	92695
Roxanne	93886
Amazon Women on the Moon	92546
Nayakan	93603
Stripped to Kill	94061
Nightflyers	93626
The Stepfather	94035
Cherry 2000	92746
Scared Stiff	91898
The Curse	92809
Revenge of the Nerds II: Nerds in Paradise	93857
Dragnet	92925
Creepshow 2	92796
Who's That Girl	94321
My Best Friend's Birthday	359715
Aria	92580
Someone to Watch Over Me	94008
Hamburger Hill	93137
Deathstalker II	92860
Au revoir les enfants	92593
Babettes gæstebud	92603
Hot Pursuit	93215
Barfly	92618
House II: The Second Story	93220
Ishtar	93278
Dolls	92906
The Hanoi Hilton	93143
Ernest Goes to Camp	92974
Nekromantik	93608
Steel Dawn	94033
Mio min Mio	93543
The Barbarians	92615
Stakeout	94025
The Big Town	92656
Yôjû toshi	98692
Blind Date	92666
The Garbage Pail Kids Movie	93072
Death Wish 4: The Crackdown	92857
Radio Days	93818
Hard Ticket to Hawaii	93146
Hope and Glory	93209
Slumber Party Massacre II	93996
Ironweed	93277
North Shore	93648
Cry Freedom	92804
Lady Beware	93379
Assassination	92585
Blood Harvest	92671
Extreme Prejudice	92997
Blood Rage	85253
Rita, Sue and Bob Too	91859
Three O'Clock High	94138
