title	idx
Terminator 2: Judgment Day	103064
The Silence of the Lambs	102926
Point Break	102685
Cape Fear	101540
Hook	102057
The Addams Family	101272
Beauty and the Beast	101414
Mai geol	102492
Thelma & Louise	103074
Robin Hood: Prince of Thieves	102798
City Slickers	101587
Yuk po tuen: Tau ching bo gam	105287
Fried Green Tomatoes	101921
My Own Private Idaho	102494
Career Opportunities	101545
Drop Dead Fred	101775
Boyz n the Hood	101507
JFK	102138
Don't Tell Mom the Babysitter's Dead	101757
Necessary Roughness	102517
Paprika	98063
Father of the Bride	101862
Sleeping with the Enemy	102945
The Doors	101761
The Last Boy Scout	102266
Nothing But Trouble	102558
The Rocketeer	102803
Backdraft	101393
The Fisher King	101889
Star Trek VI: The Undiscovered Country	102975
Bill & Ted's Bogus Journey	101452
Return to the Blue Lagoon	102782
What About Bob?	103241
Freddy's Dead: The Final Nightmare	101917
Teenage Mutant Ninja Turtles II: The Secret of the Ooze	103060
Doc Hollywood	101745
Naked Lunch	102511
Barton Fink	101410
Double Impact	101764
The Commitments	101605
Hot Shots!	102059
Toy Soldiers	103112
New Jack City	102526
The People Under the Stairs	105121
La belle noiseuse	101428
The Man in the Moon	102388
Frankie and Johnny	101912
The Five Heartbeats	101891
Oscar	102603
Rock-A-Doodle	102802
A Kiss Before Dying	102220
Night on Earth	102536
Delicatessen	101700
Hudson Hawk	102070
The Naked Gun 2½: The Smell of Fear	102510
Bugsy	101516
La double vie de Véronique	101765
Harley Davidson and the Marlboro Man	102005
Critters 3	101627
The Butcher's Wife	101523
Dutch	101786
Child's Play 3	103956
Samurai Cop	130236
An American Tail: Fievel Goes West	101329
Jungle Fever	102175
Problem Child 2	102719
Not Without My Daughter	102555
The Hitman	102045
Showdown in Little Tokyo	102915
Stone Cold	102984
Shakes the Clown	102898
The Hard Way	102004
Curly Sue	101635
Little Man Tate	102316
The Prince of Tides	102713
Dead Again	101669
King Ralph	102216
Whore	103253
Only the Lonely	102598
Highlander II: The Quickening	102034
Out for Justice	102614
For the Boys	101902
Rush	102820
Gu ling jie shao nian sha ren shi jian	101985
Switch	103016
The Indian Runner	102116
Regarding Henry	102768
L.A. Story	102250
Guyver	101988
Da hong deng long gao gao gua	101640
