title	idx
Taxi Driver	75314
Rocky	75148
Carrie	74285
Ode to Billy Joe	74995
Network	74958
The Outlaw Josey Wales	75029
A Star Is Born	75265
Le locataire	74811
The Bad News Bears	74174
Marathon Man	74860
Logan's Run	74812
The Shootist	75213
All the President's Men	74119
Midway	74899
The Omen	75005
King Kong	74751
Ai no korîda	74102
The Little Girl Who Lives Down the Lane	74806
Novecento	74084
Murder by Death	74937
Assault on Precinct 13	74156
Communion	76150
The Man Who Fell to Earth	74851
Stay Hungry	75268
The Message	74896
Bugsy Malone	74256
The Eagle Has Landed	74452
The Enforcer	74483
The Pink Panther Strikes Again	75066
The Slipper and the Rose: The Story of Cinderella	75232
Salon Kitty	75163
Freaky Friday	76054
Family Plot	74512
Eaten Alive	74455
The Last Tycoon	74777
The Cassandra Crossing	74292
Futureworld	74559
Up!	75376
Mr. Klein	74916
Jeder stirbt für sich allein	73200
Robin and Marian	75147
The Missouri Breaks	74906
The Killing of a Chinese Bookie	74749
Une vraie jeune fille	135024
Gator	74564
Obsession	74991
Silver Streak	75223
Lifeguard	74798
Burnt Offerings	74258
Car Wash	74281
The Big Bus	74205
Voyage of the Damned	75406
At the Earth's Core	74157
Bobbie Jo and the Outlaw	74228
Silent Movie	75222
Mikey and Nicky	74901
To the Devil a Daughter	75334
Cría cuervos	74360
Grizzly	74593
Il Casanova di Federico Fellini	74291
Confessions of a Driving Instructor	74343
Cannonball	74279
Squirm	75261
The Town That Dreaded Sundown	75342
The Incredible Torture Show	77247
The Human Tornado	74653
Bound for Glory	74235
The Gumball Rally	74597
Lipstick	74802
Two-Minute Warning	75359
Satan's Slave	75164
Maîtresse	74883
God Told Me To	75930
The Food of the Gods	74540
Sebastiane	75177
Mother, Jugs & Speed	74923
Sparkle	75249
Gli esecutori	74494
L'adolescente	74093
Emanuelle nera: Orient reportage	74478
Buffalo Bill and the Indians, or Sitting Bull's History Lesson	74254
Revenge of the Cheerleaders	75137
Du bi quan wang da po xue di zi	72913
The Pom Pom Girls	75086
Frauengefängnis	73017
Harry and Walter Go to New York	74608
Ansikte mot ansikte	74147
Hollywood Boulevard	74633
Keoma	74740
¿Quién puede matar a un niño?	75462
Herz aus Glas	74626
Death Weekend	75922
The Witch Who Came from the Sea	75433
Dona Flor e Seus Dois Maridos	77452
The Duchess and the Dirtwater Fox	74441
La casa dalle finestre che ridono	74287
Una donna chiamata Apache	168687
Deep Jaws	124361
Massacre at Central High	74875
The Blue Bird	74225
The Ritz	75144
Echoes of a Summer	74459
Al-risâlah	75143
