title	idx
Pulp Fiction	110912
The Shawshank Redemption	111161
The Lion King	110357
Forrest Gump	109830
Léon	110413
Four Weddings and a Funeral	109831
The Crow	109506
Interview with the Vampire: The Vampire Chronicles	110148
Natural Born Killers	110632
Ace Ventura: Pet Detective	109040
The Mask	110475
Dumb and Dumber	109686
Legends of the Fall	110322
Little Women	110367
Speed	111257
True Lies	111503
Street Fighter	111301
Stargate	111282
Color of Night	109456
The Little Rascals	110366
Little Giants	110364
Clear and Present Danger	109444
The Flintstones	109813
The Return of the Texas Chainsaw Massacre	110978
Baby's Day Out	109190
Reality Bites	110950
Wyatt Earp	111756
Maverick	110478
L'uomo che guarda	111573
Ed Wood	109707
Frankenstein	109836
Nobody's Fool	110684
In the Mouth of Madness	113409
The Client	109446
Clerks	109445
D2: The Mighty Ducks	109520
The Specialist	111255
Disclosure	109635
Serial Mom	111127
Major League II	110442
Timecop	111438
The Adventures of Priscilla, Queen of the Desert	109045
Star Trek: Generations	111280
Chung Hing sam lam	109424
Ri¢hie Ri¢h	110989
Heavenly Creatures	110005
The Next Karate Kid	110657
Only You	110737
The Jungle Book	110213
Wes Craven's New Nightmare	111686
Quiz Show	110932
Angels in the Outfield	109127
Naked Gun 33 1/3: The Final Insult	110622
Die unendliche Geschichte III: Rettung aus Phantasien	110647
The Pagemaster	110763
Little Odessa	110365
The River Wild	110997
Muriel's Wedding	110598
Beverly Hills Cop III	109254
My Father the Hero	110612
The Last Seduction	110308
The Santa Clause	111070
Trois couleurs: Rouge	111495
Blank Check	109287
Greedy	109936
Double Dragon	106761
Sirens	111201
The Hudsucker Proxy	110074
Airheads	109068
Once Were Warriors	110729
Nell	110638
Mai geol 2	110613
Junior	110216
Wolf	111742
Exotica	109759
Shallow Grave	111149
The Fantastic Four	109770
The Swan Princess	111333
Blown Away	109303
The Chase	109402
Don Juan DeMarco	112883
The Shadow	111143
It Could Happen to You	110167
Fresh	109842
Threesome	111418
North	110687
Thumbelina	111419
Jason's Lyric	110186
The Road to Wellville	111001
Camp Nowhere	109369
Bad Girls	109198
Jui kuen II	111512
Trois couleurs: Blanc	111507
Spanking the Monkey	111252
Dellamorte Dellamore	109592
8 Seconds	109021
The Getaway	109890
Death and the Maiden	109579
Sátántangó	111341
Miracle on 34th Street	110527
Surviving the Game	111323
PCU	110759
Milk Money	110516
Sister My Sister	111205
When a Man Loves a Woman	111693
The Madness of King George	110428
The War	111667
Clifford	109447
Prêt-à-Porter	110907
Il postino	110877
Blue Chips	109305
La Reine Margot	110963
Exit to Eden	109758
Drop Zone	109676
Immortal Beloved	110116
Little Big League	110363
Moon ching sap dai huk ying	113757
Andaz Apna Apna	109117
With Honors	111732
Bullets Over Broadway	109348
On Deadly Ground	110725
Brainscan	109327
Crooklyn	109504
In the Army Now	110123
Heisei tanuki gassen ponpoko	110008
Black Beauty	109279
Uncovered	111549
Above the Rim	109035
Dinosaur Island	109627
Death Machine	109575
Of Love and Shadows	110712
The Paper	110771
Police Academy: Mission to Moscow	110857
Renaissance Man	110971
Corrina, Corrina	109484
A Low Down Dirty Shame	110399
Huo zhe	110081
Andre	109120
Death Wish V: The Face of Death	109578
Cabin Boy	109361
Chasers	109403
Yin shi nan nu	111797
The Ref	110955
Sleep with Me	111218
The Stöned Age	111293
Intersection	110146
Nattevagten	110631
No Escape	110678
3 Ninjas Kick Back	109015
Wagons East	111653
Love and a .45	110395
Dodger's Monkey	110557
Highlander III: The Sorcerer	110027
Terminal Velocity	111400
Jing wu ying xiong	110200
Raw Justice	110948
Night of the Demons 2	110667
Sutorîto Faitâ II gekijô-ban	114563
Tammy and the T-Rex	111361
Blue Sky	109306
Mixed Nuts	110538
The Favor	109783
Secret Games 3	111104
Amateur	109093
The Cowboy Way	109493
A Troll in Central Park	108395
City Slickers II: The Legend of Curly's Gold	109439
House Party 3	110064
China Moon	109417
It's Pat: The Movie	110169
Iron Will	110157
Zire darakhatan zeyton	111845
Blankman	109288
Pred dozhdot	110882
I.Q.	110099
Il silenzio dei prosciutti	111190
Lassie	110305
Utomlennye solntsem	111579
Getting Even with Dad	109891
Dung che sai duk	109688
Les roseaux sauvages	111019
Private Lessons: Another Story	110896
Guarding Tess	109951
Love Affair	110391
The Air Up There	109067
I Love Trouble	110093
Hail Caesar	109969
Being Human	106379
Prince of Jutland	110891
Save Me	108045
Silent Fall	111187
Shopping	111173
Woman of Desire	108588
Trading Mom	111470
Swimming with Sharks	114594
S.F.W.	111048
Lightning Jack	110353
L'enfer	109731
Una pura formalità	110917
River of Grass	110998
Backbeat	106339
Leprechaun 2	110329
Guyver: Dark Hero	109965
Mosquito	113858
Priest	110889
Ailen Master	111003
Phantasm III: Lord of the Dead	110823
Rapa Nui	110944
Frank & Jesse	109835
A Simple Twist of Fate	111194
Trapped in Paradise	111477
Twin Sitters	122768
Felidae	109791
The Secret of Roan Inish	111112
It Runs in the Family	110168
Oblivion	110706
There Goes My Baby	108320
The Scout	111094
Cobb	109450
Mrs. Parker and the Vicious Circle	110588
That Eye, the Sky	111407
I Like It Like That	110091
War of the Buttons	111666
The Inkwell	110137
Oleanna	110722
Men of War	110490
Hung Hei Kwun: Siu Lam ng zou	110054
Princess Caraboo	110892
Gojira vs. Supesugojira	109916
Jimmy Hollywood	110197
Zhong Nan Hai bao biao	111835
The Search for One-eye Jimmy	117577
Barcelona	109219
Lady in Waiting	110295
