title	idx
Spartacus	54331
Psycho	54215
The Magnificent Seven	54047
The Apartment	53604
Private Property	54209
À bout de souffle	53472
La dolce vita	53779
The Time Machine	54387
Ocean's Eleven	54135
Les yeux sans visage	53459
Swiss Family Robinson	54357
The Alamo	53580
Taeyangeun gadeukhi	54189
The Little Shop of Horrors	54033
Peeping Tom	54167
Sink the Bismarck !	54310
Inherit the Wind	53946
The Unforgiven	54428
Pollyanna	54195
La maschera del demonio	54067
Rocco e i suoi fratelli	54248
Exodus	53804
13 Ghosts	53559
La vérité	54452
Comanche Station	53729
Jungfrukällan	53976
La ciociara	54749
Where the Boys Are	54469
L'Avventura	53619
Village of the Damned	54443
Babes in Toyland	54649
The Brides of Dracula	53677
BUtterfield 8	53622
Elmer Gantry	53793
North to Alaska	54127
The Lost World	54038
House of Usher	53925
G.I. Blues	53848
Let's Make Love	54022
The Girl in Lovers Lane	52849
The City of the Dead	53719
Le trou	54407
The Fugitive Kind	52832
The League of Gentlemen	52997
Not Tonight Henry	55239
Wild River	54476
Home from the Hill	53917
Saturday Night and Sunday Morning	54269
Strangers When We Meet	54345
Circus of Horrors	53717
The World of Suzie Wong	54483
Jigoku	154683
Pote tin Kyriaki	54198
The Entertainer	53796
Warui yatsu hodo yoku nemuru	54460
Tirez sur le pianiste	54389
The Two Faces of Dr. Jekyll	54416
Flaming Star	53825
The Sundowners	54353
Midnight Lace	54084
Sergeant Rutledge	54292
Tunes of Glory	54412
The Bellboy	53644
The Facts of Life	53810
The Grass Is Greener	53877
Hell to Eternity	53901
Macario	54042
Zazie dans le métro	54494
Mughal-E-Azam	54098
It Started in Naples	53957
Make Mine Mink	54049
Please Don't Eat the Daisies	54188
For Members Only	55993
From the Terrace	53841
Dinosaurus!	53768
Tormented	54393
Pepe	54172
Akibiyori	53579
Esther and the King	53800
Cimarron	53715
School for Scoundrels	54279
The 3 Worlds of Gulliver	53882
All the Fine Young Cannibals	53582
The Angry Silence	53602
Beyond the Time Barrier	53651
The Leech Woman	54020
Cinderfella	53716
Der schweigende Stern	53250
The Story of Ruth	54343
Tall Story	54367
Et mourir de plaisir	53802
Ein Toter hing im Netz	54333
Visit to a Small Planet	54446
The Millionairess	54086
Murder, Inc.	54102
The Sinister Urge	55452
The Mountain Road	54095
All the Young Men	53583
Bells Are Ringing	53645
Beat Girl	55779
Sons and Lovers	54326
Hadaka no shima	56049
The Wackiest Ship in the Army	54453
Space Men	54330
Neotpravlennoe pismo	53106
The Adventures of Huckleberry Finn	53571
Kidnapped	53994
Kapò	52961
The Criminal	53740
Die 1000 Augen des Dr. Mabuse	54371
Can-Can	53690
Hanyo	150980
I pirati della costa	54185
Adua e le compagne	53570
Sex Kittens Go to College	54298
The Savage Innocents	53244
Hell Is a City	53900
Carry on, Constable	53699
The Devil at 4 O'Clock	54805
The Cloud-Capped Star	54073
Heller in Pink Tights	53902
Last Woman on Earth	54017
The Rat Race	54230
I Passed for White	53933
The Wild Ride	54475
Le testament d'Orphée, ou ne me demandez pas pourquoi!	54377
Austerlitz	53638
David e Golia	54788
The Crowded Sky	53742
The Full Treatment	54901
Seven Thieves	54295
Journey to the Lost City	52949
The Last Voyage	54016
Gli amori di Ercole	53598
Hideout in the Sun	53908
Never Let Go	54115
Cash McCall	52680
Djävulens öga	53772
Classe tous risques	52698
The Trials of Oscar Wilde	54403
Tarzan the Magnificent	54368
5 Branded Women	53561
Who Was That Lady?	54473
Toby Tyler or Ten Weeks with a Circus	54390
Dama s sobachkoy	53746
There Was a Crooked Man	54379
Never Take Sweets from a Stranger	54116
I giganti della Tessaglia	53861
High Time	53912
Too Hot to Handle	53365
Two Way Stretch	54417
Seishun zankoku monogatari	54286
Portrait in Black	54197
Onna ga kaidan wo agaru toki	54144
Sword of Sherwood Forest	54358
Once More, with Feeling!	54141
The Flesh and the Fiends	52811
The Private Lives of Adam and Eve	55328
The Beatniks	53640
The Young One	53967
The Battle of the Sexes	52607
Krzyzacy	54004
The Gallant Hours	53849
The Barbarians	53634
Il mulino delle donne di pietra	54099
The Great Impostor	53879
The Angel Wore Red	53601
Watch Your Stern	54463
Ma Barker's Killer Brood	54041
A Breath of Scandal	53675
Moderato cantabile	54091
Wernher von Braun	53440
Saffo - Venere di Lesbo	54263
Schachnovelle	54272
Seddok, l'erede di Satana	54285
Les bonnes femmes	53666
The Dark at the Top of the Stairs	53750
The Subterraneans	54351
...Y el demonio creó a los hombres	121969
Ice Palace	53936
Sunrise at Campobello	54354
Song Without End	54324
Il bell'Antonio	53643
Seven Ways from Sundown	54296
Niewinni czarodzieje	54119
Circle of Deception	54750
