title	idx
Apocalypse Now	78788
Alien	78748
Caligola	80491
Mad Max	79501
The Warriors	80120
Kramer vs. Kramer	79417
Stalker	79944
Rocky II	79817
Life of Brian	79470
All That Jazz	78754
Star Trek: The Motion Picture	79945
Tess	80009
Escape from Alcatraz	79116
10	78721
Breaking Away	78902
Manhattan	79522
Moonraker	79574
The Black Hole	78869
The Jerk	79367
Being There	78841
1941	78723
The Amityville Horror	78767
Meatballs	79540
Quadrophenia	79766
Nosferatu: Phantom der Nacht	79641
Hair	79261
Phantasm	79714
Prophecy	79758
Zombi 2	80057
The Muppet Movie	79588
Quintet	79770
The Wanderers	80117
Hardcore	79271
...and justice for all.	78718
Beneath the Valley of the Ultra-Vixens	78846
The Black Stallion	78872
Norma Rae	79638
Rock 'n' Roll High School	79813
The China Syndrome	78966
La luna	79495
Tourist Trap	80040
The Brood	78908
Die Blechtrommel	78875
Dracula	79073
When a Stranger Calls	80130
Rupan sansei: Kariosutoro no shiro	79833
The Villain	80097
Scum	79871
Time After Time	80025
Over the Edge	79688
Agatha	78736
Skatetown, U.S.A.	79912
Beyond the Poseidon Adventure	78856
H.O.T.S.	79257
Chapter Two	78952
Laura, les ombres de l'été	79449
North Dallas Forty	79640
More American Graffiti	79576
The Lady Vanishes	79428
The Shape of Things to Come	79894
Stridulum	80100
Gol Maal	79221
The Champ	78950
The Rose	79826
The Concorde... Airport '79	78740
The Frisco Kid	79180
Hanover Street	79268
L'isola degli uomini pesce	81467
The In-Laws	79336
Scavenger Hunt	79858
Yanks	80157
Buck Rogers in the 25th Century	77278
The Great Santini	79239
The Onion Field	79668
Escape to Athena	79117
The Driller Killer	79082
Sechs Schwedinnen im Pensionat	79873
L'umanoide	80058
Winter Kills	80139
Die Ehe der Maria Braun	79095
The Electric Horseman	79100
Buio Omega	78916
Bloodline	78879
A Little Romance	79477
Malibu High	79514
Tim	80024
Meteor	79550
Love at First Bite	79489
California Dreaming	78928
Wanda Nevada	80116
Killer Fish	77800
Zulu Dawn	80180
Porridge	79738
Woyzeck	80149
Seven	79882
Cuba	79013
Saint Jack	79843
My Brilliant Career	79596
Don't Go in the House	80646
Avalanche Express	78812
Amator	78763
Starting Over	79948
Fascination	79135
The Main Event	79510
A Force of One	79168
The Day Time Ended	80596
The Bitch	78867
Up from the Depths	80066
Butch and Sundance: The Early Days	78919
Nocturna	79635
The Dark	79027
Les héroïnes du mal	79320
Wise Blood	80140
Ashanti	78801
Home Movies	79302
Steiner - Das Eiserne Kreuz, 2. Teil	78320
The Lady in Red	79429
Gas Pump Girls	77597
Good Luck, Miss Wyckoff	79228
Murder by Decree	79592
The Human Factor	80903
Disco Godfather	74412
Angels' Brigade	78778
Roller Boogie	79822
Going in Style	79219
Bear Island	78836
The North Avenue Irregulars	79639
City on Fire	78976
Sunburn	79966
Fast Company	79138
Firepower	79153
The Silent Scream	81515
The Clonus Horror	78062
Love and Bullets	79488
Penitentiary	79709
Hot Stuff	79308
Jag är Maria	79359
The Spaceman and King Arthur	80062
Boulevard Nights	78898
Arrebato	78797
C.H.O.M.P.S.	78924
Outer Touch	79937
The Tempest	81613
The Apple Dumpling Gang Rides Again	78790
Last Embrace	79437
Hurricane	79319
Nightwing	79631
Just You and Me, Kid	79384
The Bugs Bunny/Road-Runner Movie	78915
Savage Weekend	79855
Il fiume del grande caimano	79156
The Seduction of Joe Tynan	79875
Ginga tetsudô Three-Nine	80772
Americathon	78766
The Prisoner of Zenda	79753
The Riddle of the Sands	79808
Cristo si è fermato a Eboli	79010
L'amour en fuite	78771
The Passage	79700
Tilt	78400
Van Nuys Blvd.	80081
Suor Omicidi	78343
Heartland	82508
The Odd Angry Shot	79652
The Fifth Musketeer	79152
Head Over Heels	79278
Dominique	77450
Steel	81558
Nezha nao hai	354770
Summer Camp	79965
Lady Oscar	77827
That Sinking Feeling	80012
The Promise	79756
French Postcards	79176
Snapshot	79917
Un dramma borghese	79077
Old Boyfriends	79660
An Almost Perfect Affair	78757
Viaggio con Anita	80094
Return of the Secaucus Seven	81420
Real Life	79781
Walk Proud	80114
Birth of the Beatles	78865
Fast Break	79136
Mistress of the Apes	82758
Squeeze Play	81552
Senza buccia	79880
Fyre	77589
The Fish That Saved Pittsburgh	79154
Io sto con gli ippopotami	79351
La tía Alejandra	80054
Kaala Patthar	79386
Eagle's Wing	79094
Coup de tête	79002
Thirst	80016
Roveh Huliot	144585
Kartavya	359544
Nacionalna klasa	79606
Sibiriada	79907
Clair de femme	78978
Buffet froid	78913
The Evictors	79128
The Prize Fighter	79754
Don't Go Near the Park	82276
Série noire	79980
Uno sceriffo extraterrestre... poco extra e molto terrestre	79859
La dérobade	79091
The Troops & Aliens	79200
Human Experiments	80902
Running	79832
Dabide no hoshi: Bishôjo-gari	225458
Les soeurs Brontë	79920
Jesus	79368
Fukushû suru wa ware ni ari	79182
Die dritte Generation	79083
Mountain Family Robinson	79580
Du är inte klok, Madicken	79087
Guyana: Crime of the Century	80833
Sargam	246914
Repmånad eller Hur man gör pojkar av män	79794
Les bronzés font du ski	78907
Rich Kids	79806
Black Jack	78870
The Great American Girl Robbery	78960
