title	idx
Goodfellas	99685
Dick Tracy	99422
Pretty Woman	100405
The Handmaid's Tale	99731
The Witches	100944
Home Alone	99785
Total Recall	100802
Edward Scissorhands	99487
Ghost	99653
Misery	100157
Dances with Wolves	99348
The Godfather Part III	99674
Jacob's Ladder	99871
Cry-Baby	99329
Kindergarten Cop	99938
Back to the Future Part III	99088
The Hunt for Red October	99810
Die Hard 2	99423
Rocky V	100507
Days of Thunder	99371
Teenage Mutant Ninja Turtles	100758
Flatliners	99582
Tremors	100814
Awakenings	99077
Tales from the Darkside: The Movie	100740
King of New York	99939
Wild at Heart	100935
Revenge	100485
The NeverEnding Story II: The Next Chapter	100240
Predator 2	100403
RoboCop 2	100502
Arachnophobia	99052
Lord of the Flies	100054
Gremlins 2: The New Batch	99700
Internal Affairs	99850
Miller's Crossing	100150
Nikita	100263
Troll 2	105643
Problem Child	100419
Darkman	99365
Young Guns II	100994
Almost an Angel	99018
Child's Play 2	99253
Hardware	99740
The Exorcist III	99528
Nightbreed	100260
Quigley Down Under	102744
Captain America	103923
The Hot Spot	99797
Air America	99005
Joe Versus the Volcano	99892
Mermaids	100140
Henry & June	99762
Lionheart	100029
Another 48 Hrs.	99044
Presumed Innocent	100404
Night of the Living Dead	100258
Pacific Heights	100318
Pump Up the Volume	100436
The Rescuers Down Under	100477
The Bonfire of the Vanities	99165
Memphis Belle	100133
Navy Seals	100232
Class of 1999	99277
Bird on a Wire	99141
Graveyard Shift	99697
House Party	99800
The Rookie	100514
State of Grace	100685
Slacker	102943
The Adventures of Ford Fairlane	98987
Frankenhooker	99611
Men at Work	100135
Havana	99747
White Palace	103251
I Love You to Death	99819
The Two Jakes	100828
Cadillac Man	99204
Hamlet	99726
Yume	100998
The Freshman	99615
Hard to Kill	99739
Leatherface: Texas Chainsaw Massacre III	99994
Look Who's Talking Too	100050
3 Men and a Little Lady	98966
Ski School	102940
Reversal of Fortune	100486
Ah fei zing zyun	101258
Marked for Death	100114
Begotten	101420
The Grifters	99703
Dark Angel	99817
Green Card	99699
Blue Steel	99160
Death Warrant	99385
Rosencrantz & Guildenstern Are Dead	100519
The Sheltering Sky	100594
The Reflecting Skin	100469
My Blue Heaven	100212
Europa Europa	99776
Nema-ye Nazdik	100234
Postcards from the Edge	100395
The Krays	99951
Cyrano de Bergerac	99334
Bad Influence	99091
The Gate II: Trespassers	99636
Slumber Party Massacre III	100639
Caged Fury	97004
Mo' Better Blues	100168
Demon Wind	99401
Quick Change	100449
Truly Madly Deeply	103129
The Comfort of Strangers	99292
Delta Force 2: The Colombian Connection	99399
Due occhi diabolici	100827
Flashback	99581
Mr. Destiny	100201
Brain Dead	99173
Liu jai yim taam	100014
Les 1001 nuits	98961
Le mari de la coiffeuse	100112
The Russia House	100530
DuckTales the Movie: Treasure of the Lost Lamp	99472
The Guardian	99710
Desperate Hours	99409
Welcome Home, Roxy Carmichael	100911
Catchfire	96875
White Hunter Black Heart	100928
Alice	99012
Miami Blues	100143
Fire Birds	99575
Cadence	101531
A Cry in the Wild	99327
Roger Corman's Frankenstein Unbound	99612
The Field	99566
Moon 44	97910
Stanley & Iris	100680
