title	idx
12 Angry Men	50083
The Giant Claw	50432
Gunfight at the O.K. Corral	50468
Det sjunde inseglet	50976
The Bridge on the River Kwai	50212
Paths of Glory	50825
Witness for the Prosecution	51201
Band of Angels	50166
Edge of the City	50347
Funny Face	50419
Smultronstället	50986
The Prince and the Showgirl	50861
Pal Joey	50815
Old Yeller	50798
Cabiriaeui Baam	50783
An Affair to Remember	50105
Kumonosu-jô	50613
Something of Value	50993
Run of the Arrow	50915
Decision at Sundown	50296
Sweet Smell of Success	51036
Sayonara	50933
A Face in the Crowd	50371
Peyton Place	50839
3:10 to Yuma	50086
Night of the Demon	50766
Love in the Afternoon	50658
The Curse of Frankenstein	50280
The Incredible Shrinking Man	50539
The Tall T	51047
Letyat zhuravli	50634
Raintree County	50882
I Was a Teenage Werewolf	50530
Boy on a Dolphin	50208
Les Girls	50631
Legend of the Lost	50629
The Enemy Below	50356
Joe Dakota	50565
Attack of the Crab Monsters	50147
The Guns of Fort Petticoat	50470
Forty Guns	50407
Jailhouse Rock	50556
Campbell's Kingdom	50225
Tammy and the Bachelor	51051
20 Million Miles to Earth	50084
Saint Joan	50928
A King in New York	50598
The Pajama Game	50814
Desk Set	50307
Loving You	50659
The Deadly Mantis	50294
The Pride and the Passion	50858
The Wings of Eagles	51198
Hell Drivers	51713
Zero Hour!	51221
Silk Stockings	50972
The Three Faces of Eve	51077
The Monster That Challenged the World	50722
The Spirit of St. Louis	51003
Will Success Spoil Rock Hunter?	51196
Heaven Knows, Mr. Allison	50490
The Monolith Monsters	50720
Jet Pilot	50562
Le notti bianche	50782
The Abominable Snowman	50095
Beginning of the End	50177
Designing Woman	50306
Quatermass 2	50873
The Sun Also Rises	51028
Kronos	50610
Woman in a Dressing Gown	51204
Johnny Tremain	50567
A Farewell to Arms	50379
Sissi - Schicksalsjahre einer Kaiserin	50974
The Admirable Crichton	50100
The Undead	51128
The Black Scorpion	50197
The Big Land	50192
Mother India	50188
The Tin Star	51087
No Down Payment	50771
Man of a Thousand Faces	50681
Until They Sail	51141
Donzoko	50330
The Amazing Colossal Man	50118
Bombers B-52	50204
The D.I.	50283
Not of This Earth	50778
The Tarnished Angels	51055
Fire Down Below	50397
Snezhnaya koroleva	50987
Invasion of the Saucer Men	50545
Slaughter on 10th Avenue	50982
Night Passage	50763
Das singende, klingende Bäumchen	52199
The Joker Is Wild	50569
Undersea Girl	51131
The Girl in Black Stockings	50439
The Cyclops	50281
Rock All Night	50906
Untamed Youth	51139
Seven Waves Away	50091
China Gate	50252
The Astounding She-Monster	50143
From Hell It Came	50414
The True Story of Jesse James	51114
The Story of Mankind	51016
Les sorcières de Salem	50997
Chikyû Bôeigun	50251
The Story of Esther Costello	51015
Tôkyô boshoku	51093
