title	idx
Batman	96895
Road House	98206
Pet Sematary	98084
Back to the Future Part II	96874
Indiana Jones and the Last Crusade	97576
Dead Poets Society	97165
The Little Mermaid	97757
Parenthood	98067
Bill & Ted's Excellent Adventure	96928
Field of Dreams	97351
Weekend at Bernie's	98627
Tango & Cash	98439
The Abyss	96754
The 'Burbs	96734
Do the Right Thing	97216
Major League	97815
When Harry Met Sally...	98635
Ghostbusters II	97428
The Wizard	98663
Glory	97441
Sex, Lies, and Videotape	98724
Honey, I Shrunk the Kids	97523
Say Anything...	98258
Uncle Buck	98554
Steel Magnolias	98384
Leviathan	97737
Always	96794
National Lampoon's Christmas Vacation	97958
The Karate Kid Part III	97647
Lean on Me	97722
Little Monsters	97758
Licence to Kill	97742
Lethal Weapon 2	97733
My Left Foot: The Story of Christy Brown	97937
Society	98354
The Cook, the Thief, His Wife & Her Lover	97108
A Nightmare on Elm Street: The Dream Child	97981
Kickboxer	97659
The Package	98051
Majo no takkyûbin	97814
Cyborg	97138
Look Who's Talking	97778
Casualties of War	97027
Born on the Fourth of July	96969
Cutting Class	97136
Meet the Feebles	97858
Dead Calm	97162
Valmont	98575
Wild Orchid	100934
Black Rain	96933
Driving Miss Daisy	97239
Turner & Hooch	98536
The Punisher	98141
Harlem Nights	97481
Next of Kin	97967
UHF	98546
Halloween 5: The Revenge of Michael Myers	97474
All Dogs Go to Heaven	96787
The War of the Roses	98621
The Return of Swamp Thing	98193
Teen Witch	98453
Drugstore Cowboy	97240
Sea of Love	98273
Star Trek V: The Final Frontier	98382
The Dream Team	97235
See No Evil, Hear No Evil	98282
Friday the 13th Part VIII: Jason Takes Manhattan	97388
Troop Beverly Hills	98519
Henry V	97499
¡Átame!	101026
Going Overboard	96870
Mystery Train	97940
DeepStar Six	97179
Dip huet seung hung	97202
New York Stories	97965
The Mighty Quinn	97880
The Dead Pit	122037
Lock Up	97770
Crimes and Misdemeanors	97123
Santa Sangre	98253
Gleaming the Cube	97438
Erik the Viking	97289
Loverboy	97790
Death Spa	99384
The Fly II	97368
Far from Home	97332
Tetsuo	96251
Fat Man and Little Boy	97336
Shirley Valentine	98319
Warlock	98622
Shocker	98320
Arena	101366
Shag	98300
Staying Together	98383
True Believer	98524
Dream a Little Dream	97236
She-Devil	98309
Chances Are	97044
Little Nemo	104740
Blind Fury	96945
Great Balls of Fire!	97457
Scandal	98260
Best of the Best	96913
La chiesa	94860
No Holds Barred	97987
Sleepaway Camp III: Teenage Wasteland	96119
The Fabulous Baker Boys	97322
Bride of Re-Animator	99180
Parents	98068
Slipstream	98350
Robot Jox	102800
Last Exit to Brooklyn	97714
She's Out of Control	98308
Intruder	95379
Clownhouse	94886
The Blood of Heroes	94764
How I Got Into College	97530
Johnny Handsome	97626
An Innocent Man	97579
We're No Angels	98625
Skin Deep	98343
Pink Cadillac	98097
A Dry White Season	97243
Paganini	98052
Cannibal Women in the Avocado Jungle of Death	94834
The Tall Guy	98436
Millennium	97883
K-9	97637
Chattahoochee	99242
Fletch Lives	97366
Der siebente Kontinent	98327
River of Death	98205
Dark Tower	92831
Who's Harry Crumb?	98645
Three Fugitives	98471
Family Business	97328
Ghosts Can't Do It	99656
The Phantom of the Opera	98090
The Experts	97314
Cousins	97116
The Big Picture	96926
Blaze	96943
Police Academy 6: City Under Siege	98105
Communion	97100
Mes nuits sont plus belles que vos jours	97872
The Gods Must Be Crazy II	97443
Longtime Companion	100049
Kinjite: Forbidden Subjects	97670
Cat Chaser	97028
Godzilla 1990	97444
Jacknife	97607
Her Alibi	97500
Speed Zone	98369
Stepfather II	98385
Music Box	100211
Let It Ride	97731
Moontrap	97911
The Horror Show	97527
Kill Me Again	97662
The Rainbow	98165
Happy Together	97478
Eddie and the Cruisers II: Eddie Lives!	97262
Nightmare Beach	95740
Dad	97142
Heart of Dixie	97490
The January Man	97613
Savage Beach	98257
Lords of the Deep	97781
Laurin	97719
My Mom's a Werewolf	97938
C.H.U.D. II: Bud the Chud	97001
Twister	96321
Lisa	100031
Sangre y arena	98251
The Toxic Avenger Part II	98503
The Rachel Papers	98160
See You in the Morning	98283
Wicked Stepmother	98649
Etoile	96522
The Unbelievable Truth	100842
Il gatto nero	96932
How to Get Ahead in Advertising	97531
Sundown: The Vampire in Retreat	98412
Noce blanche	97995
Dead Bang	97166
The Return of the Musketeers	98194
The Dead Next Door	94962
Wired	98660
The Siege of Firebase Gloria	98328
Penn & Teller Get Killed	98073
Disorganized Crime	97211
Curse II: The Bite	94929
El niño de la luna	97986
Hider in the House	97503
Big Man on Campus	96925
Laser Mission	99978
A City of Sadness	96908
Terminator II	98321
Killer Crocodile	143338
I, Madman	97557
Howling V: The Rebirth	97534
Catch Me If You Can	97029
Brenda Starr	96978
The Terror Within	96246
The Vineyard	98600
Immediate Family	97567
After Midnight	96769
Never on Tuesday	95722
Winter People	98659
American Ninja 3: Blood Hunt	96804
Cookie	97109
Gross Anatomy	97458
Listen to Me	97756
Prancer	98115
Wizards of the Lost Kingdom II	90334
In Country	97570
Renegades	98188
Lover Boy	123982
Breaking In	96976
Tempo di uccidere	100762
Worth Winning	98678
84C MoPic	96744
The Borrower	101502
Farewell to the King	97334
War Requiem	96416
Witchtrap	98662
After Death (Oltre la morte)	94620
Sweetie	98725
Relentless	98184
Sing	98335
Scenes from the Class Struggle in Beverly Hills	98261
Qi ji	98019
Dr. Alien	95060
Old Gringo	98022
Summer Job	98411
Sono otoko, kyôbô ni tsuki	98360
Maine Pyar Kiya	100095
The Toxic Avenger Part III: The Last Temptation of Toxie	98502
Eversmile, New Jersey	97302
Sinbad of the Seven Seas	98333
Physical Evidence	98093
Marquis	97839
Romero	98219
Lost Angels	97782
Homer and Eddie	97521
Enemies: A Love Story	97276
Redneck Zombies	93833
Darkroom	99366
Leningrad Cowboys Go America	97728
True Blood	98525
Food of the Gods II	97371
Stripped to Kill 2: Live Girls	98399
Dou san	97244
Collision Course	97081
Trop belle pour toi	98520
Rojo amanecer	98214
Think Big	100772
Night Game	97971
Bloodhounds of Broadway	96953
Pembalasan ratu pantai selatan	95483
Powwow Highway	98112
The Delinquents	97182
Talvisota	98437
That's Adequate	98464
Edge of Sanity	97263
Bahurani	349122
Wong Ka Si Sei IV: Sik Gik Sing Yan	97539
Sonny Boy	100661
Psycho Cop	95922
Who Shot Patakango?	100930
Tridev	100816
Ten Little Indians	98454
Bloodfist	96952
Slaves of New York	98347
Rooftops	98222
Fast Food	97335
Second Sight	98276
Monsieur Hire	97904
La storia di Lady Chatterley	97704
Kuroi ame	97694
Elves	99496
Blood Red	96951
Jésus de Montréal	97635
Street of No Return	98396
Triumph of the Spirit	98513
Kidô keisatsu patorebâ: Gekijô-ban	100339
Tap	98442
Nightwish	97982
Black Rainbow	99143
Night Life	97972
Kindergarten	304292
Future Force	99624
Spirits of the Air, Gremlins of the Clouds	98373
La révolution française	98238
Hai Hai Nayaka	249561
Mortal Passions	100188
Murder Weapon	100205
Buried Alive	99187
Cheetah	97053
Hellgate	97498
Lo que le pasó a Santiago	97766
Parinda	102636
Coming Out	97095
Rakhwala	98167
Astérix et le coup du menhir	96842
Curfew	97135
Toofan	98491
Beyond the Stars	96921
Przesluchanie	84548
The Gunrunner	87374
Mack the Knife	97800
Red Surf	100468
Chaalbaaz	122427
Miss Firecracker	97892
Stuff Stephanie in the Incinerator	98404
El sueño del mono loco	98407
Fear, Anxiety & Depression	169895
Amanece, que no es poco	94641
Eye of the Eagle 2: Inside the Enemy	97317
Ninja Academy	100265
300 mil do nieba	96740
Religion, Inc.	98185
A Chorus of Disapproval	94871
Blood & Donuts	112527
Ghost Writer	97427
Aag Se Khelenge	96748
Nowhere to Run	98005
Back to Back	99086
Offerings	98014
Streghe	98397
Escape	99517
Phantom of the Mall: Eric's Revenge	98089
True Love	98528
Si te dicen que caí	98324
Prem Pratigyaa	102705
Paganini Horror	95812
Cold Feet	97076
She's Back	98306
Luther the Geek	100079
Isang bala isang buhay	422500
High Stakes	97507
Deadly Weapon	97171
The Dead Come Home	101670
Gitanjali	97437
Ying hung boon sik III: Zik yeung ji gor	98691
Nostos: Il ritorno	100271
Signs of Life	98330
Francesco	97383
Hit List	95311
Zwei Frauen	98721
Atmavishwas	267280
Zatôichi	202152
Beware: Children at Play	112492
Batwara	96896
The Weirdo	122800
Beyond the Door III	96920
Yee dam kwan ying	94351
Chrome Hearts	103959
M' agapas?	263677
Poslednji krug u Monci	180924
Snake Eater	100645
A Night to Dismember	126527
Celia	94849
Out Cold	98042
Beverly Hills Vamp	94734
The Lemon Sisters	100003
Eeshwar	97264
Shiva	248428
Lung joi tin ngai	95542
Posetitel muzeya	173024
Martians Go Home	100116
La vie et rien d'autre	98596
Sabirni centar	122234
Gharana	359324
La fille de 15 ans	97353
The Chilling	97059
Freakshow	235393
Terror in Beverly Hills	103067
Slash Dance	210988
Casa di piacere	99434
Gui yao gui	80828
The Banker	96889
Vice Academy	96379
Chandni	97045
Bedroom Eyes II	99113
Dr. Caligari	97228
Teito taisen	144636
Rude Awakening	98230
Night Visitor	100254
Meet the Hollowheads	95608
Checking Out	97052
Ram Lakhan	98168
Cage	97003
Khol De Meri Zuban	231899
The Jigsaw Murders	95400
Jaadugar	97609
Uçurtmayi Vurmasinlar	98573
Silk 2	98332
Young Rebels	2394099
Another Chance	96824
Beverly Hills Brats	96918
Raakh	290820
Violent Shit	94271
Resurrected	98190
Trapper County War	98508
Az én XX. századom	96863
Khooni Murdaa	363740
The Favorite	97341
Mind Games	97885
Baxter	94713
Ilaaka	97563
Oru Vadakkan Veeragatha	230597
Uzi Brothers	431451
Lauderdale	97717
Hamaal De Dhamaal	5495080
Sûîto Homu	141861
Montoyas y Tarantos	97909
Return from the River Kwai	95985
Billoo Baadshah	242314
Taaqatwar	362213
Witchcraft II: The Temptress	100943
Arabella l'angelo nero	92577
Bespredel	286502
Transylvania Twist	100811
The Evil Below	97306
Nam Angels	97954
Diva Futura - L'avventura dell'amore	97212
Ramji Rav Speaking	353935
The Cellar	99235
Es ist nicht leicht ein Gott zu sein	97292
Grave Secrets	97456
Devil in the Flesh	97194
Australia	96854
L'insegnante di violoncello	92505
36.15 code Père Noël	96741
Khoj	261001
Welcome Home	98631
Ji dong qi xia	97618
In una notte di chiaro di luna	97574
Interzone	93268
Skinheads	100632
O Sangue	98252
Wilt	97891
Sexbomb	244786
Lobster Man from Mars	97768
Palombella rossa	98055
Purani Haveli	260303
Vadakkunokkiyantram	354148
Roselyne et les lions	98226
A Soldier's Tale	96131
Masque of the Red Death	97844
Fainaru faito - Saigo no ichigeki	140859
Monster High	97905
Diamond Skulls	97158
American Angels: Baptism of Blood	96799
Kako je propao rokenrol	158610
Boj na Kosovu	96966
Spasi i sokhrani	111254
Perdues dans New York	98078
Action U.S.A.	96757
Getting It Right	97424
Bade Ghar Ki Beti	231214
Chameleon Street	101561
Warm Summer Rain	98623
When the Whales Came	98638
Dasharatham	237138
Robot Ninja	100503
Time Trackers	98480
Mirage	121556
Easy Wheels	97260
Cold Front	97077
Vili, a veréb	98598
Dance of the Damned	94942
Fist Fighter	94599
Alien Private Eye	92531
Limit Up	97755
Reunion	98197
American risciò	96806
Bhrashtachar	96922
Paint It Black	98054
Cold Comfort	97075
Alien degli abissi	96785
Indio	99843
Ganheddo	97410
Aakhri Baazi	178171
Strapless	98394
Pomeriggio caldo	92520
Marrakech Express	97841
Joshilaay	89382
Comment faire l'amour avec un nègre sans se fatiguer	97098
Ba bo qin bing	96867
Memorial Valley Massacre	95611
Daata	405852
Tripwire	100817
Vacaciones de terror	320708
Ladrones de tumbas	282672
Ecstasy	99482
Venus Senki	135037
Heavy Metal Massacre	1959398
Torrents of Spring	96755
Ladaai	366696
The Rose Garden	98225
Kireedam	237376
The Forgotten One	99601
Layanam	353658
Princess Warrior	98127
Ah Long dik goo si	98694
Prime Suspect	98125
Crack House	97119
Satan's Princess	100550
Babar: The Movie	96869
New Year's Day	97964
Shi jie da shai	98316
