title	idx
Raiders of the Lost Ark	82971
The Evil Dead	83907
Stripes	83131
Excalibur	82348
An American Werewolf in London	82010
Clash of the Titans	82186
Das Boot	82096
Mad Max 2	82694
Escape from New York	82340
Body Heat	82089
The Cannonball Run	82136
Porky's	84522
Possession	82933
Friday the 13th Part 2	82418
Halloween II	82495
Time Bandits	81633
Thief	83190
Endless Love	82329
Mommie Dearest	82766
Galaxy of Terror	82431
For Your Eyes Only	82398
Blow Out	82085
Dragonslayer	82288
Heavy Metal	82509
The Howling	82533
Chariots of Fire	82158
The Burning	82118
La guerre du feu	82484
History of the World: Part I	82517
The Fox and the Hound	82406
Taps	83169
Scanners	81455
Lady Chatterley's Lover	82640
On Golden Pond	82846
Nighthawks	82817
Inseminoid	84090
Ghost Story	82449
Victory	83284
Roar	83001
Cannibal ferox	82700
Arthur	82031
Tarzan the Ape Man	83170
Wolfen	83336
Private Lessons	82948
Gundala Putra Petir	1626835
Saturday the 14th	83033
...E tu vivrai nel terrore! L'aldilà	82307
My Bloody Valentine	82782
Absence of Malice	81974
Gallipoli	82432
Caveman	82146
S.O.B.	83015
Piranha Part Two: The Spawning	82910
Hell Night	82511
Reds	82979
The Funhouse	82427
Sharky's Machine	83064
The Postman Always Rings Twice	82934
Southern Comfort	83111
Happy Birthday to Me	82498
The Instructor	187993
Ms .45	82776
Outland	82869
Ragtime	82970
Deadly Blessing	82245
My Dinner with Andre	82783
Christiane F. - Wir Kinder vom Bahnhof Zoo	82176
The Prowler	82951
Cutter's Way	82220
Knightriders	82622
Continental Divide	82200
L'ultimo squalo	81677
Dead & Buried	82242
One from the Heart	84445
Neighbors	82801
Roadgames	83000
Bustin' Loose	82121
The French Lieutenant's Woman	82416
Shock Treatment	83067
Polyester	82926
The Final Conflict	82377
Modern Problems	82763
Eye of the Needle	82351
Quella villa accanto al cimitero	82966
Bloody Birthday	82084
Student Bodies	83133
Nice Dreams	82163
Looker	82677
The Great Muppet Caper	82474
Enter the Ninja	82332
True Confessions	83232
Madman	82696
The Four Seasons	82405
Prince of the City	82945
Nightmare	82818
Night Warning	82813
Just Before Dawn	82592
Condorman	82199
Night School	82812
The Loveless	85872
The Hand	82497
American Pop	82009
Zorro: The Gay Blade	83366
Hospital Massacre	82527
Final Exam	82378
...All the Marbles	81964
Graduation Day	82467
The Boogens	82094
Le notti del terrore	81248
The Night the Lights Went Out in Georgia	82816
The Monster Club	81178
Pixote: A Lei do Mais Fraco	82912
Under the Rainbow	83254
Death Hunt	82247
Venom	84854
Black Cat (Gatto nero)	80440
They All Laughed	83189
So Fine	83099
Fort Apache the Bronx	82402
The Incredible Shrinking Woman	82558
The Fan	82362
Beau-père	82054
Die Säge des Todes	83156
Carbon Copy	82138
Pennies from Heaven	82894
Storie di ordinaria follia	86410
Eyewitness	82353
Rosso sangue	84028
Honky Tonk Freeway	82525
There Was a Little Girl	93468
Mephisto	82736
The Pit	86113
Puberty Blues	82956
The Legend of the Lone Ranger	82648
Chi trova un amico trova un tesoro	85327
Kill and Kill Again	82612
Evilspeak	82346
Strange Behavior	82243
The Chosen	82175
Cattle Annie and Little Britches	82145
An Eye for an Eye	82350
Diva	82269
Rich and Famous	82992
Zoot Suit	83365
La femme d'à côté	82370
Malibu Hot Summer	72173
Sadomania - Hölle der Lust	83019
Si wang ta	76709
Buddy Buddy	82111
Le lac des morts vivants	81027
Coup de torchon	82206
Eyes of a Stranger	82352
Les uns et les autres	83260
Quartet	82964
Heartbeeps	82507
Jaws of Satan	82580
Fear No Evil	82367
Docteur Jekyll et les femmes	82272
Raggedy Man	82969
Lola	82671
Obszön - Der Fall Peter Herzl	199888
Shifshuf Naim	82528
Tattoo	83178
The Last Chase	82642
Four Friends	82404
Lili Marleen	82661
The Pursuit of D.B. Cooper	82958
Inchon	84132
Whose Life Is It Anyway?	83326
Le professionnel	82949
La chèvre	82183
Liar's Moon	82656
Fantasies	82363
Modern Romance	82764
Don't Go in the Woods	182996
Green Ice	82476
Rollover	83006
Back Roads	82042
Kundskabens træ	82633
Agoniya	81991
