title	idx
The Dark Crystal	83791
Blade Runner	83658
The King of Comedy	85794
First Blood	83944
Fast Times at Ridgemont High	83929
The Thing	84787
E.T. the Extra-Terrestrial	83866
Conan the Barbarian	82198
Poltergeist	84516
Gandhi	83987
Creepshow	83767
Rocky III	84602
Annie	83564
An Officer and a Gentleman	84434
Grease 2	84021
48 Hrs.	83511
Tootsie	84805
The Last Unicorn	84237
Halloween III: Season of the Witch	85636
TRON	84827
Fitzcarraldo	83946
Sophie's Choice	84707
Star Trek II: The Wrath of Khan	84726
The Secret of NIMH	84649
Swamp Thing	84745
Zapped!	84945
Friday the 13th Part III	83972
The Beastmaster	83630
Airplane II: The Sequel	83530
Pink Floyd: The Wall	84503
Cat People	83722
Forbidden World	83959
Class of 1984	83739
The Slumber Party Massacre	84695
Fanny och Alexander	83922
The Entity	82334
The Verdict	84855
The Sword and the Sorcerer	84749
The Year of Living Dangerously	86617
Night Shift	84412
The Man from Snowy River	84296
The World According to Garp	84917
Missing	84335
Victor Victoria	84865
Basket Case	83624
The Best Little Whorehouse in Texas	83642
The Last American Virgin	84234
Tenebre	84777
Diner	83833
Liquid Sky	85852
Silent Rage	84684
Paradise	84469
Summer Lovers	84737
Six Pack	84690
Mil gritos tiene la noche	82748
Butterfly	82122
Firefox	83943
Q	84556
The Pirate Movie	84504
Personal Best	84489
Evil Under the Sun	83908
Lo squartatore di New York	84719
Death Wish II	82250
Amityville II: The Possession	83550
The Toy	84809
Next of Kin	84408
Incubus	84133
Querelle	84565
Vice Squad	84861
Sorceress	86340
Alone in the Dark	83542
The Beast Within	83629
One Dark Night	86050
The Beach Girls	83628
Megaforce	84316
Ator l'invincibile	85183
Deathtrap	83806
Xtro	86610
Dead Men Don't Wear Plaid	83798
Savannah Smiles	84633
The Missionary	83449
White Dog	84899
Eating Raoul	83869
Frances	83967
A Midsummer Night's Sex Comedy	84329
The Draughtsman's Contract	83851
Parasite	84472
My Favorite Year	84370
Enigma	83891
Ladies and Gentlemen, the Fabulous Stains	82639
Nightbeast	86013
Turkey Shoot	82338
The Plague Dogs	84509
Cannery Row	83717
The Border	83678
The Seduction	84652
Tex	84783
Laberinto de pasiones	84228
Still of the Night	84732
Making Love	84293
Lookin' to Get Out	84268
1990: I guerrieri del Bronx	85124
The Last Horror Film	87592
Tempest	84776
Honkytonk Man	84088
Trail of the Pink Panther	84814
Young Doctors in Love	84938
Class Reunion	84395
Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean	83745
Who Dares Wins	83941
Humongous	82537
Visiting Hours	83296
Superstition	84739
Raw Force	84573
Space Adventure Cobra	163494
La tía de Carlos	83246
The Slayer	84694
Unhinged	180274
Forced Vengeance	83960
Der Fan	82361
Vigilante	84867
Author! Author!	83598
Night Crossing	82810
The Dorm That Dripped Blood	82279
The Challenge	83726
Le retour de Martin Guerre	84589
Maratonci trce pocasni krug	84302
Let's Do It!	84241
Smithereens	84698
Due gocce d'acqua salata	169818
Tag: The Assassination Game	84756
Timerider: The Adventure of Lyle Swann	86443
The Sender	84658
Shoot the Moon	84675
The Soldier	84704
Dünyayi Kurtaran Adam	182060
Wacko	83310
Curral de Mulheres	88703
Yol	84934
Some Kind of Hero	83107
Ator 2: L'invincibile Orion	86972
Les maîtres du temps	84315
The Concrete Jungle	83755
Identificazione di una donna	84116
Hey Good Lookin'	84070
Den enfaldige mördaren	83888
Wrong Is Right	84920
