title	idx
The Vikings	52365
Hyeonghijeung	52357
God's Little Acre	51666
The Inn of the Sixth Happiness	51776
The Fly	51622
Man of the West	51899
Cat on a Hot Tin Roof	51459
Touch of Evil	52311
Dracula	51554
South Pacific	52225
Houseboat	51745
The Strange World of Planet X	51020
The Blob	51418
The Big Country	51411
Mon oncle	50706
Ride a Crooked Trail	52135
Rally 'Round the Flag, Boys!	52117
Kakushi-toride no san-akunin	51808
The 7th Voyage of Sinbad	51337
Gigi	51658
Some Came Running	52218
A Night to Remember	51994
The Salvage Gang	169204
Ascenseur pour l'échafaud	51378
Attack of the 50 Foot Woman	51380
Damn Yankees	51516
The Light in the Forest	51864
Floods of Fear	52812
Saddle the Wind	50923
Ice Cold in Alex	53935
Auntie Mame	51383
The Young Lions	52415
The Long, Hot Summer	51878
Popiól i diament	52080
The Law and Jake Wade	51848
The Defiant Ones	51525
Bell Book and Candle	51406
The Brothers Karamazov	51435
The Old Man and the Sea	52027
I Want to Live!	51758
Thunder Road	52293
Fort Dobbs	51628
Indiscreet	51773
King Creole	51818
It! The Terror from Beyond Space	51786
Shadows	53270
The Left Handed Gun	51849
Separate Tables	52182
The Badlanders	51393
Run Silent Run Deep	52151
The Bravados	51433
A Tale of Two Cities	52270
Chase a Crooked Shadow	50246
The Trollenberg Terror	52320
Bonjour tristesse	51429
I soliti ignoti	52216
Gunman's Walk	51690
Terror in a Texas Town	52287
No Time for Sergeants	52005
The Sheepman	52190
Dunkirk	51565
Jalsaghar	51792
The Revenge of Frankenstein	50894
Queen of Outer Space	52104
The Spaniard's Curse	201946
Machine-Gun Kelly	51887
The Buccaneer	51436
Missile to the Moon	53072
Fiend Without a Face	50393
Ansiktet	51365
Les amants	52556
A Time to Love and a Time to Die	52296
Le fatiche di Ercole	50381
The Female Animal	50385
Cowboy	51496
Carve Her Name with Pride	51454
The Return of Dracula	52131
Marjorie Morningstar	51911
From Hell to Texas	51636
The Cry Baby Killer	51500
The Last Hurrah	51845
Teacher's Pet	52278
Carry On Sergeant	51453
Tom Thumb	52427
The Reluctant Debutante	52126
Too Much, Too Soon	52302
The Screaming Skull	52169
The Naked and the Dead	51978
Attack of the Puppet People	51381
The Duke Wore Jeans	51564
The Quiet American	52106
The Horse's Mouth	51739
Cry Terror!	51501
The Proud Rebel	52097
The Camp on Blood Island	51444
Maigret tend un piège	50669
The Key	51816
The Geisha Boy	51649
Vynález zkázy	52374
The Lineup	51866
Narayama bushikô	51980
Madhumati	50665
The Barbarian and the Geisha	51398
En cas de malheur	51579
The Roots of Heaven	52148
The Brain Eaters	51432
Buchanan Rides Alone	51437
Nowhere to Go	52013
Rock-a-Bye Baby	52141
The Two-Headed Spy	52327
Nära livet	52017
Le beau Serge	51404
Frankenstein 1970	51630
The Sheriff of Fractured Jaw	52191
The Snorkel	52207
Screaming Mimi	52168
The Hunters	51750
Higanbana	51720
Blood of the Vampire	51422
The Matchmaker	51913
Tonka	52300
I Bury the Living	51755
I Was Monty's Double	51759
The Wild Women of Wongo	52394
Desire Under the Elms	51534
Monster on the Campus	51948
Another Time, Another Place	51364
I Married a Woman	51757
From the Earth to the Moon	51638
Corridors of Blood	51542
The Hideous Sun Demon	52888
The Gun Runners	51687
Torpedo Run	52303
The Restless Years	52129
Cuatro en la frontera	50277
The Perfect Furlough	52059
Wind Across the Everglades	52395
High School Confidential!	51724
Hot Spell	51742
Ten North Frederick	52283
Party Girl	52050
She Demons	52187
The Space Children	52227
Les misérables	50709
Gideon's Day	51655
