title	idx
The Big Sky	44419
The Bad and the Beautiful	44391
Singin' in the Rain	45152
High Noon	44706
Ikiru	44741
With a Song in My Heart	45333
The Quiet Man	45061
Hold That Line	44714
The Snows of Kilimanjaro	45162
The Lusty Men	44860
Limelight	44837
The Greatest Show on Earth	44672
Red Planet Mars	45073
Viva Zapata!	45296
Phone Call from a Stranger	45029
Moulin Rouge	44926
Monkey Business	44916
The Lawless Breed	45992
Ghost Ship	44656
The Crimson Pirate	44517
Sudden Fear	45205
My Cousin Rachel	44937
Ivanhoe	44760
The Girl in White	44663
Don't Bother to Knock	44557
The Prisoner of Zenda	45053
Montana Belle	44919
Springfield Rifle	45184
Paul Temple Returns	45015
Umberto D.	45274
The Narrow Margin	44954
The Importance of Being Earnest	44744
Scaramouche	45125
Bend of the River	44413
Blackbeard, the Pirate	44426
Hangman's Knot	44683
Clash by Night	44502
Come Back, Little Sheba	44509
Kansas City Confidential	44789
The Card	45056
The Wild Heart	45328
Road to Bali	45094
Europa '51	43511
Jeux interdits	43686
5 Fingers	44314
The Big Trees	44420
Ochazuke no aji	44982
Saikaku ichidai onna	45112
Father's Doing Fine	44605
Hans Christian Andersen	44685
Deadline - U.S.A.	44533
Room for One More	45102
Macao	44863
Against All Flags	44333
Affair in Trinidad	44331
The Story of Robin Hood and His Merrie Men	45197
Son of Paleface	45177
Big Jim McLain	44418
The Duel at Silver Creek	44573
Lo sceicco bianco	44000
April in Paris	44370
Radar Men from the Moon	45064
Pat and Mike	45012
Mandy	45654
O. Henry's Full House	44981
Secret People	44014
The Member of the Wedding	44896
We're Not Married!	45317
The Cimarron Kid	43408
Scandal Sheet	45124
The World in His Arms	45339
Casque d'or	43386
The Savage	45123
Pony Soldier	45041
Le plaisir	45034
The Sniper	45161
Carrie	44486
The Iron Mistress	44753
Women of Twilight	46558
The Sound Barrier	44446
Jack and the Beanstalk	44762
Denver and Rio Grande	44537
Sailor Beware	43989
Fanfan la Tulipe	44602
Has Anybody Seen My Gal	43873
The Green Glove	44673
Rancho Notorious	45070
Invitation	44751
Stars and Stripes Forever	45187
Way of a Gaucho	45316
Invasion, U.S.A.	44750
Kvinnors väntan	44811
Le roi et l'oiseau	79820
The Merry Widow	44900
Above and Beyond	44324
Ruby Gentry	45109
The Las Vegas Story	44825
Les Miserables	44907
Flat Top	44621
My Wife's Lodger	44943
Lovely to Look At	44855
The Star	45186
Red Ball Express	45072
Horizons West	44722
The Belle of New York	44408
Million Dollar Mermaid	44903
Androcles and the Lion	44355
Assignment: Paris	44379
Diplomatic Courier	44552
Bela Lugosi Meets a Brooklyn Gorilla	44406
The Miracle of Our Lady of Fatima	44905
Down Among the Sheltering Palms	45702
Zombies of the Stratosphere	45352
Valkoinen peura	45283
Subida al cielo	44084
The Turning Point	45267
Son of Ali Baba	45175
Manina, la fille sans voiles	44881
Lure of the Wilderness	44859
Venetian Bird	44378
Belles on Their Toes	44410
The Black Castle	44423
Carbine Williams	44480
Botany Bay	45574
Skirts Ahoy!	45155
Eight Iron Men	44579
What Price Glory	45323
The Man Who Watched Trains Go By	46034
Don Camillo	43918
The Steel Trap	45190
Japanese War Bride	44764
Beware, My Lovely	44417
Le carrosse d'or	44487
At Sword's Point	44380
Hurricane Smith	44729
Park Row	45009
The Holly and the Ivy	44716
Mother Riley Meets the Vampire	44925
The Jazz Singer	44765
The Winning Team	45332
Plymouth Adventure	45039
The Marrying Kind	44888
Saturday Island	44755
The Planter's Wife	45005
Bugles in the Afternoon	44456
Kid Monk Baroni	44796
Gift Horse	44658
The Last Page	44871
Jumping Jacks	44774
One Minute to Zero	44997
Dreamboat	44566
Necesito dinero	43844
Kangaroo	44788
Roma ore 11	45098
Lone Star	43751
Hunted	45201
Battle Zone	44398
Castle in the Air	44489
This Woman Is Dangerous	45232
Because of You	44403
Red Skies of Montana	45074
Aladdin and His Lamp	44340
Tarzan's Savage Fury	45220
My Son John	44941
Glory Alley	44665
Baiju Bawra	44392
The Thief	45230
Angels One Five	46714
Babes in Bagdad	44389
A Girl in Every Port	44662
Love Is Better Than Ever	44852
Mutiny	44936
Where's Charley?	45325
Francis Goes to West Point	44633
Home at Seven	44718
The Battle at Apache Pass	44399
The San Francisco Story	45119
The Treasure of Lost Canyon	44144
The Devil Makes Three	44547
Abbott and Costello Meet Captain Kidd	44320
Daag	44527
The Wild North	45329
Here Come the Nelsons	44701
Meet Me Tonight	45243
Cripple Creek	44519
Because You're Mine	44402
Fargo	44603
La macchina ammazzacattivi	40559
The Pride of St. Louis	45049
The Gentle Gunman	44654
La bergère et le ramoneur	44414
Outlaw Women	45004
Actors and Sin	44327
Ena votsalo sti limni...	140019
Hindle Wakes	44708
Off Limits	46138
Les belles de nuit	44409
Bwana Devil	44462
Genbaku no ko	44497
Untamed Frontier	45281
Just This Once	44781
