title	idx
The Upside	1987680
The Greatest Showman	1485796
The Wife	3750872
Get Out	5052448
Spider-Man: Homecoming	2250912
Thor: Ragnarok	3501632
Three Billboards Outside Ebbing, Missouri	5027774
Call Me by Your Name	5726616
The Shape of Water	5580390
Don't Come Back from the Moon	5249200
Justice League	974015
It	1396484
First Reformed	6053438
John Wick: Chapter 2	4425200
Molly's Game	4209788
Papillon	5093026
Blade Runner 2049	1856101
Wonder	2543472
Wonder Woman	451279
Baywatch	1469304
Jumanji: Welcome to the Jungle	2283362
Baby Driver	3890160
Lady Bird	4925292
Star Wars: Episode VIII - The Last Jedi	2527336
You Were Never Really Here	5742374
Dunkirk	5013056
Guardians of the Galaxy Vol. 2	3896198
Logan	3315342
Life	5442430
Beauty and the Beast	2771200
Transformers: The Last Knight	3371366
Wind River	5362988
Coco	2380307
The Killing of a Sacred Deer	5715874
Hostiles	5478478
Murder on the Orient Express	3402236
What Happened to Monday	1536537
Mother!	5109784
I, Tonya	5580036
Happy Death Day	5308322
The Post	6294822
The Death of Stalin	4686844
Geostorm	1981128
Alien: Covenant	2316204
Kingsman: The Golden Circle	4649466
Pirates of the Caribbean: Dead Men Tell No Tales	1790809
xXx: Return of Xander Cage	1293847
Bright	5519340
Kong: Skull Island	3731562
Ghost Stories	5516328
Phantom Thread	5776858
The Mummy	2345759
Darkest Hour	4555426
Escape Room	5159414
The Disaster Artist	3521126
Atomic Blonde	2406566
Gerald's Game	3748172
Downsizing	1389072
Fifty Shades Darker	4465564
Valerian and the City of a Thousand Planets	2239822
Pitch Perfect 3	4765284
Revenge	6738136
King Arthur: Legend of the Sword	1972591
The Fate of the Furious	4630562
Disobedience	6108178
The Ritual	5638642
Logan Lucky	5439796
The Hitman's Bodyguard	1959563
I'm Not Here	5657712
Ghost in the Shell	1219827
Dismissed	5039994
The Florida Project	5649144
The Lego Batman Movie	4116284
All the Money in the World	5294550
American Made	3532216
The Dark Tower	1648190
Power Rangers	3717490
Only the Brave	3829920
Cargo	3860916
Der Hauptmann	6763252
The Bookshop	3127022
Ferdinand	3411444
The Space Between Us	3922818
Thoroughbreds	5649108
T2 Trainspotting	2763304
Shot Caller	4633690
The Endless	3986820
Anna and the Apocalypse	6433880
The Little Hours	5666304
The Foreigner	1615160
Paddington 2	4468740
Annabelle: Creation	5140878
The Babysitter	4225622
The Snowman	1758810
Before I Fall	1691916
Battle of the Sexes	4622512
Rockaway	5462288
American Assassin	1961175
The Rider	6217608
The Hatton Garden Job	5351458
Gifted	4481414
The Super	5884784
Death Note	1241317
Okja	3967856
The Big Sick	5462602
You Get Me	5539054
Daddy's Home Two	5657846
Rebel in the Rye	4986134
The Circle	4287320
1922	6214928
War for the Planet of the Apes	3450958
Jigsaw	3348730
Cold Skin	1034385
Good Time	4846232
It Comes at Night	4695012
Dead Ant	5265898
Brawl in Cell Block 99	5657856
The Glass Castle	2378507
Hot Summer Nights	3416536
Den 12. mann	3300980
Stronger	3881784
A Dog's Purpose	1753383
Suburbicon	491175
Roman J. Israel, Esq.	6000478
Cars 3	3606752
CHIPS	493405
Mary Shelley	3906082
A Prayer Before Dawn	4080956
Mom and Dad	5462326
Newness	6408226
Fist Fight	3401882
The Bye Bye Man	4030600
Chappaquiddick	5270948
Mudbound	2396589
The Book of Henry	4572792
Rough Night	4799050
War Machine	4758646
The Mountain Between Us	2226597
The Boss Baby	3874544
Girls Trip	3564472
To the Bone	5541240
Jungle	3758172
Breathe	5716464
Goodbye Christopher Robin	1653665
The Square	4995790
Detroit	5390504
Flatliners	2039338
Michael Inside	7080960
A Ghost Story	6265828
Home Again	5719700
The Shack	2872518
Renegades	4106376
The Children Act	6040662
47 Meters Down	2932536
Rings	498381
Dog Years	5836316
Loving Vincent	3262342
Krystal	835802
A Bad Moms Christmas	6359956
The Beguiled	5592248
Aterrados	7549892
Despicable Me 3	3469046
My Friend Dahmer	2291540
Everything, Everything	5001718
I Kill Giants	4547194
Unlocked	1734493
The Emoji Movie	4877122
Escape Room	5748392
The Layover	4565520
HHhH	3296908
Sleepless	2072233
Die Unsichtbaren	5586052
Marrowbone	5886440
Loving Pablo	4682788
Beast	5628302
Crooked House	1869347
Aftermath	4581576
Wonder Wheel	5825380
The Hero	5655222
Table 19	1412528
Professor Marston and the Wonder Women	6133130
Tulip Fever	491203
Aus dem Nichts	5723272
Song to Song	2062700
Father Figures	1966359
Literally, Right Before Aaron	5758802
I Don't Feel at Home in This World Anymore.	5710514
Bodied	5883570
Sidney Hall	1291566
Submergence	3563262
Leatherface	2620590
Journey's End	3780500
Destruction Los Angeles	6422938
The Lego Ninjago Movie	3014284
Beyond Skyline	1724970
Verónica	5862312
The House	4481514
Amar	5479616
Borg McEnroe	5727282
God's Own Country	5635086
Once Upon a Time in Venice	4694544
