title	idx
Lawrence of Arabia	56172
Dr. No	55928
Cape Fear	55824
Seppuku	56058
Lolita	56193
To Kill a Mockingbird	56592
What Ever Happened to Baby Jane?	56687
The Longest Day	56197
The Manchurian Candidate	56218
The Man Who Shot Liberty Valance	56217
El ángel exterminador	56732
How the West Was Won	56085
Kingu Kongu tai Gojira	56142
Vivre sa vie: Film en douze tableaux	56663
Hatari!	56059
The Music Man	56262
Knife in the Water	56291
Carnival of Souls	55830
Mutiny on the Bounty	56264
The Miracle Worker	56241
Cléo de 5 à 7	55852
Ivanovo detstvo	56111
Sanjuro	56443
Jules et Jim	55032
Experiment in Terror	55972
The 300 Spartans	55719
Le procès	57427
Sodom and Gomorrah	56504
Ride the High Country	56412
The Brain That Wouldn't Die	52646
Days of Wine and Roses	55895
Girls! Girls! Girls!	56023
L'eclisse	56736
That Touch of Mink	56575
Taras Bulba	56556
Advise & Consent	55728
This Is Not a Test	183884
Gypsy	56048
Birdman of Alcatraz	55798
Hell Is for Heroes	56062
I Thank a Fool	56089
Boccaccio '70	55805
Two for the Seesaw	56626
Lonely Are the Brave	56195
Il sorpasso	56512
Long Day's Journey Into Night	56196
Billy Budd	55796
Walk on the Wild Side	56671
Tales of Terror	56552
Jack the Giant Killer	56112
Follow That Dream	55992
Night of the Eagle	56279
Mamma Roma	56215
Mr. Hobbs Takes a Vacation	56255
L'orribile segreto del Dr. Hichcock	56315
Sweet Bird of Youth	56541
In Search of the Castaways	56095
David and Lisa	55892
A Kind of Loving	56141
The Damned	56576
The Loneliness of the Long Distance Runner	56194
The Intruder	55019
Le doulos	54821
Panic in Year Zero	56331
The Four Horsemen of the Apocalypse	54890
The War Lover	56676
An Autumn Afternoon	56444
Light in the Piazza	56183
The Counterfeit Traitor	55871
State Fair	56526
The Notorious Landlady	56289
Requiem for a Heavyweight	56406
Kid Galahad	56138
Baron Prásil	54665
Premature Burial	56368
Freud	55998
The Phantom of the Opera	56347
The Wonderful World of the Brothers Grimm	56700
Der brænder en ild	55898
Merrill's Marauders	56234
All Fall Down	55738
Zatôichi monogatari	56714
La commare secca	55858
Sergeants 3	56470
Eegah	55946
The Three Stooges Meet Hercules	56579
Phaedra	56346
Tender Is the Night	56566
Karami-ai	56135
The L-Shaped Room	57239
Gay Purr-ee	57093
The Bellboy and the Playgirls	56355
Rome Adventure	56424
H.M.S. Defiant	55884
Billy Rose's Jumbo	55797
The Magic Sword	56211
Captain Clegg	56277
Carry on Cruising	55831
Pressure Point	56370
Guns of Darkness	56044
Two Weeks in Another Town	56625
Zotz!	56725
Vie privée	55599
If a Man Answers	56093
The Treasure of the Silver Lake	56452
40 Pounds of Trouble	57069
Salvatore Giuliano	55399
The Boys	54697
Il figlio di Spartacus	57060
Procès de Jeanne d'Arc	59616
Les sept péchés capitaux	56467
Otoshiana	203612
The Lion	56186
Bon Voyage!	55807
